timestamp,state,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,reason
1787976272.2657855,READY,True,True,False,left,3.2146658897399902,2.0677709579467773,0.19642857142857142,0.40625,supported obstacle
1787976272.6513338,READY,True,True,False,left,3.2257354259490967,2.0559868812561035,0.1875,0.40625,supported obstacle
1787976273.0240402,READY,True,True,False,left,3.224691390991211,2.043590545654297,0.1875,0.40625,supported obstacle
1787976273.392621,READY,True,True,False,left,3.2017416954040527,2.017134666442871,0.19642857142857142,0.40625,supported obstacle
1787976273.764037,READY,True,True,False,left,3.2164316177368164,2.0662765502929688,0.19642857142857142,0.40625,supported obstacle
1787976274.134059,READY,True,True,False,left,3.221909999847412,2.040985107421875,0.19642857142857142,0.40625,supported obstacle
1787976274.5015798,READY,True,True,False,left,3.2169811725616455,2.02614164352417,0.19642857142857142,0.40625,supported obstacle
1787976274.873058,READY,True,True,False,left,3.1888937950134277,2.050886392593384,0.1875,0.40625,supported obstacle
1787976275.2411716,READY,True,True,False,left,3.2249507904052734,2.030174970626831,0.19642857142857142,0.40625,supported obstacle
1787976275.60919,READY,True,True,False,left,3.216127872467041,2.0344395637512207,0.19642857142857142,0.40625,supported obstacle
1787976275.9815724,READY,True,True,False,left,3.2081704139709473,2.0297586917877197,0.1875,0.40625,supported obstacle
1787976276.350243,READY,True,True,False,left,3.201836109161377,2.0079145431518555,0.21428571428571427,0.40625,supported obstacle
1787976276.7188346,READY,True,True,False,left,3.209153175354004,2.027139902114868,0.19642857142857142,0.40625,supported obstacle
1787976277.0923731,READY,True,True,False,left,3.2066915035247803,2.038400650024414,0.19642857142857142,0.40625,supported obstacle
1787976277.4610841,READY,True,True,False,left,3.228492259979248,2.0589771270751953,0.1875,0.40625,supported obstacle
1787976277.8306289,READY,True,True,False,left,3.2176434993743896,2.0275659561157227,0.1875,0.40625,supported obstacle
1787976278.2016053,READY,True,True,False,left,3.2146875858306885,2.025487184524536,0.20535714285714285,0.40625,supported obstacle
1787976278.5695307,READY,True,True,False,left,3.2177793979644775,2.0321407318115234,0.19642857142857142,0.40625,supported obstacle
1787976278.9375994,READY,True,True,False,left,3.234726905822754,2.0652003288269043,0.19642857142857142,0.40625,supported obstacle
1787976279.3077435,READY,True,True,False,left,3.2108726501464844,2.016674518585205,0.19642857142857142,0.40625,supported obstacle
1787976279.675421,READY,True,True,False,left,3.224222421646118,2.049661636352539,0.19642857142857142,0.40625,supported obstacle
1787976280.0430245,READY,True,True,False,left,3.2061843872070312,2.0511605739593506,0.19642857142857142,0.40625,supported obstacle
1787976280.4148912,READY,True,True,False,left,3.223548412322998,2.0330183506011963,0.21428571428571427,0.40625,supported obstacle
1787976280.7832909,READY,True,True,False,left,3.2409543991088867,2.06661057472229,0.1875,0.40625,supported obstacle
1787976281.1528883,READY,True,True,False,left,3.2147011756896973,2.0239012241363525,0.19642857142857142,0.40625,supported obstacle
1787976281.5249944,READY,True,True,False,left,3.201756000518799,2.0328264236450195,0.20535714285714285,0.40625,supported obstacle
1787976281.8931482,READY,True,True,False,left,3.241830587387085,2.0694985389709473,0.1875,0.40625,supported obstacle
1787976282.2612422,READY,True,True,False,left,3.2256622314453125,2.069629430770874,0.1875,0.40625,supported obstacle
1787976282.63242,READY,True,True,False,left,3.228238582611084,2.063563585281372,0.1875,0.40625,supported obstacle
1787976283.0000577,READY,True,True,False,left,3.1939446926116943,2.048232316970825,0.19642857142857142,0.40625,supported obstacle
1787976283.3671963,READY,True,True,False,left,3.216456890106201,2.0496904850006104,0.19642857142857142,0.40625,supported obstacle
1787976283.7386274,READY,True,True,False,left,3.2229537963867188,2.03779935836792,0.21428571428571427,0.40625,supported obstacle
1787976284.1067212,READY,True,True,False,left,3.2173891067504883,2.036921739578247,0.19642857142857142,0.40625,supported obstacle
1787976284.474421,READY,True,True,False,left,3.205518960952759,2.0246152877807617,0.1875,0.40625,supported obstacle
1787976284.8473482,READY,True,True,False,left,3.222676992416382,2.0494632720947266,0.19642857142857142,0.40625,supported obstacle
1787976285.217392,READY,True,True,False,left,3.195375442504883,2.053399085998535,0.1875,0.40625,supported obstacle
1787976285.5861897,READY,True,True,False,left,3.1964499950408936,2.0219438076019287,0.20535714285714285,0.40625,supported obstacle
1787976285.9595606,READY,True,True,False,left,3.2260494232177734,2.0500638484954834,0.1875,0.40625,supported obstacle
1787976286.3286078,READY,True,True,False,left,3.186267375946045,2.0271072387695312,0.20535714285714285,0.40625,supported obstacle
1787976286.6980593,READY,True,True,False,left,3.2075858116149902,2.0286693572998047,0.19642857142857142,0.40625,supported obstacle
1787976287.0692813,READY,True,True,False,left,3.2035884857177734,2.0310475826263428,0.19642857142857142,0.40625,supported obstacle
1787976287.4371932,READY,True,True,False,left,3.200517177581787,2.038445234298706,0.19642857142857142,0.40625,supported obstacle
1787976287.8050466,READY,True,True,False,left,3.2126123905181885,2.014366388320923,0.19642857142857142,0.40625,supported obstacle
1787976288.176818,READY,True,True,False,left,3.206751823425293,2.0282180309295654,0.1875,0.40625,supported obstacle
1787976288.5456638,READY,True,True,False,left,3.2179975509643555,2.033499240875244,0.19642857142857142,0.40625,supported obstacle
1787976288.915329,READY,True,True,False,left,3.2068400382995605,2.046842336654663,0.19642857142857142,0.40625,supported obstacle
1787976289.28713,READY,True,True,False,left,3.230546236038208,2.0529372692108154,0.1875,0.40625,supported obstacle
1787976289.6558955,READY,True,True,False,left,3.2099947929382324,2.0364181995391846,0.19642857142857142,0.40625,supported obstacle
1787976290.0245178,READY,True,True,False,left,3.2211742401123047,2.044092893600464,0.1875,0.40625,supported obstacle
1787976290.3969278,READY,True,True,False,left,3.2389330863952637,2.0443527698516846,0.19642857142857142,0.40625,supported obstacle
1787976290.764323,READY,True,True,False,left,3.216843605041504,2.051393508911133,0.1875,0.40625,supported obstacle
1787976291.1323128,READY,True,True,False,left,3.207946300506592,2.035865545272827,0.19642857142857142,0.40625,supported obstacle
1787976291.5040052,READY,True,True,False,left,3.216017007827759,2.0426104068756104,0.20535714285714285,0.40625,supported obstacle
1787976291.8722212,READY,True,True,False,left,3.1950602531433105,2.0286436080932617,0.20535714285714285,0.40625,supported obstacle
1787976292.2405488,READY,True,True,False,left,3.207632541656494,2.0219500064849854,0.20535714285714285,0.40625,supported obstacle
