timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788704855.8653555,116,2,2,0,0,False,0.3,[],0,0.9556099772453308,112.10546875,138.61913681030273,-0.14967041015625
1788704855.8653555,116,2,2,0,0,False,0.3,[],1,0.7216328382492065,237.99993133544922,132.80665588378906,0.2437497854232788
1788704856.4654372,117,2,2,0,0,False,0.3,[],0,0.7977538108825684,237.46029663085938,132.04549407958984,0.24206342697143554
1788704856.4654372,117,2,2,0,0,False,0.3,[],1,0.9475268721580505,111.86944961547852,138.34965896606445,-0.15040796995162964
1788704856.9242482,118,2,2,0,0,False,0.3,[],0,0.9714828729629517,111.97069549560547,137.9938087463379,-0.1500915765762329
1788704856.9242482,118,2,2,0,0,False,0.3,[],1,0.6890048980712891,237.6903533935547,132.91930389404297,0.2427823543548584
1788704857.3660395,119,2,2,0,0,False,0.3,[],0,0.6779539585113525,238.01006317138672,133.20447540283203,0.2437814474105835
1788704857.3660395,119,2,2,0,0,False,0.3,[],1,0.9571978449821472,112.13729095458984,137.35136795043945,-0.14957096576690673
1788704857.8030598,120,2,2,0,0,False,0.3,[],0,0.7073920369148254,237.76385498046875,132.49407196044922,0.24301204681396485
1788704857.8030598,120,2,2,0,0,False,0.3,[],1,0.9597998261451721,112.12824630737305,137.05702590942383,-0.14959923028945923
1788704858.2416134,121,2,2,0,0,False,0.3,[],0,0.9748929738998413,111.8502311706543,137.06644821166992,-0.15046802759170533
1788704858.2416134,121,2,2,0,0,False,0.3,[],1,0.8313142657279968,237.35585021972656,132.55901718139648,0.2417370319366455
1788704858.6766753,122,2,2,0,0,False,0.3,[],0,0.7031610608100891,237.81822204589844,133.32524871826172,0.24318194389343262
1788704858.6766753,122,2,2,0,0,False,0.3,[],1,0.979393482208252,111.95141220092773,136.22600555419922,-0.15015183687210082
1788704859.1118531,123,2,2,0,0,False,0.3,[],0,0.6563830375671387,238.21876525878906,132.90407180786133,0.24443364143371582
1788704859.1118531,123,2,2,0,0,False,0.3,[],1,0.9701551795005798,111.94369888305664,136.72052001953125,-0.150175940990448
1788704859.5458302,124,2,2,0,0,False,0.3,[],0,0.9628482460975647,111.93096923828125,137.45370864868164,-0.1502157211303711
1788704859.5458302,124,2,2,0,0,False,0.3,[],1,0.6873677372932434,238.03072357177734,133.30697631835938,0.2438460111618042
1788704859.981311,125,2,2,0,0,False,0.3,[],0,0.9668827652931213,111.9043960571289,136.79666900634766,-0.15029876232147216
1788704859.981311,125,2,2,0,0,False,0.3,[],1,0.7573011517524719,237.573486328125,133.29987716674805,0.24241714477539061
1788704860.4154801,126,2,2,0,0,False,0.3,[],0,0.9194257855415344,112.7116928100586,138.71352005004883,-0.1477759599685669
1788704860.4154801,126,2,2,0,0,False,0.3,[],1,0.7120945453643799,237.43275451660156,132.30530166625977,0.24197735786437988
1788704860.850112,127,2,2,0,0,False,0.3,[],0,0.9979411959648132,113.47168350219727,137.33784103393555,-0.14540098905563353
1788704860.850112,127,2,2,0,0,False,0.3,[],1,0.7392812967300415,237.71234130859375,134.52602767944336,0.24285106658935546
1788704861.2855954,128,2,2,0,0,False,0.3,[],0,0.9943471550941467,113.71183013916016,137.04314041137695,-0.14465053081512452
1788704861.2855954,128,2,2,0,0,False,0.3,[],1,0.8484706282615662,236.67206573486328,134.34285354614258,0.23960020542144775
1788704861.720663,129,2,2,0,0,False,0.3,[],0,0.7515569925308228,237.47806549072266,131.8365592956543,0.2421189546585083
1788704861.720663,129,2,2,0,0,False,0.3,[],1,0.93974769115448,112.54864501953125,136.75699615478516,-0.14828548431396485
1788704862.1579792,130,2,2,0,0,False,0.3,[],0,0.7783125042915344,235.44908142089844,132.31442260742188,0.2357783794403076
1788704862.1579792,130,2,2,0,0,False,0.3,[],1,0.9238331317901611,113.1651496887207,136.21148300170898,-0.1463589072227478
1788704862.5952888,131,2,2,0,0,False,0.3,[],0,0.8028648495674133,236.29157257080078,132.81275177001953,0.23841116428375245
1788704862.5952888,131,2,2,0,0,False,0.3,[],1,0.9512782096862793,112.73691177368164,136.351806640625,-0.14769715070724487
1788704863.032602,132,2,2,0,0,False,0.3,[],0,0.7679075002670288,236.24164581298828,132.0079574584961,0.23825514316558838
1788704863.032602,132,2,2,0,0,False,0.3,[],1,0.958615243434906,112.53427124023438,136.28412246704102,-0.1483304023742676
1788704863.4715962,133,2,2,0,0,False,0.3,[],0,0.7825794219970703,237.05111694335938,132.88833236694336,0.24078474044799805
1788704863.4715962,133,2,2,0,0,False,0.3,[],1,0.9620006680488586,112.36426544189453,136.00165939331055,-0.14886167049407958
1788704863.9083009,134,2,2,0,0,False,0.3,[],0,0.7440407872200012,236.1258773803711,132.51718521118164,0.23789336681365966
1788704863.9083009,134,2,2,0,0,False,0.3,[],1,0.9490118622779846,112.42387771606445,136.06701278686523,-0.14867538213729858
1788704864.341164,135,2,2,0,0,False,0.3,[],0,0.7308545112609863,237.6626739501953,130.80880737304688,0.24269585609436034
1788704864.341164,135,2,2,0,0,False,0.3,[],1,0.9499486088752747,113.3437728881836,136.08002853393555,-0.14580070972442627
1788704864.7759788,136,2,2,0,0,False,0.3,[],0,0.686934769153595,237.01878356933594,133.79208755493164,0.2406836986541748
1788704864.7759788,136,2,2,0,0,False,0.3,[],1,0.9534054398536682,113.2735595703125,136.46240997314453,-0.14602012634277345
1788704865.2111573,137,2,2,0,0,False,0.3,[],0,0.7687874436378479,237.4003448486328,133.2670440673828,0.24187607765197755
1788704865.2111573,137,2,2,0,0,False,0.3,[],1,0.9670699238777161,112.49937057495117,135.58264923095703,-0.1484394669532776
1788704865.645689,138,2,2,0,0,False,0.3,[],0,0.9623205661773682,150.07481384277344,135.62743759155273,-0.031016206741333006
1788704865.645689,138,2,2,0,0,False,0.3,[],1,0.9122018218040466,265.79010009765625,138.8995819091797,0.3305940628051758
1788704866.0800602,139,2,2,0,0,False,0.3,[],0,0.8523219227790833,283.9064025878906,137.14868927001953,0.3872075080871582
1788704866.0800602,139,2,2,0,0,False,0.3,[],1,0.8476527333259583,172.23922729492188,133.5759162902832,0.03824758529663086
1788704866.5137658,140,2,2,0,0,False,0.3,[],0,0.7470166087150574,171.61617279052734,134.31024932861328,0.03630053997039795
1788704866.5137658,140,2,2,0,0,False,0.3,[],1,0.9101069569587708,283.5964813232422,136.64247131347656,0.38623900413513185
1788704866.9477897,141,2,2,0,0,False,0.3,[],0,0.8616546392440796,173.2666015625,133.39321899414062,0.0414581298828125
1788704866.9477897,141,2,2,0,0,False,0.3,[],1,0.8759462833404541,283.84068298339844,134.04006576538086,0.38700213432312014
