timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788704766.623123,64,1,2,0,0,True,0.3,[],0,0.9261369109153748,112.91431427001953,137.1024169921875,-0.14714276790618896
1788704767.0890903,65,1,2,0,0,True,0.3,[],0,0.9216048717498779,112.94158554077148,138.14346313476562,-0.14705754518508912
1788704767.5288167,66,1,2,0,0,True,0.3,[],0,0.9183704853057861,112.59453964233398,138.01937103271484,-0.1481420636177063
1788704767.9622314,67,1,2,0,0,True,0.3,[],0,0.9122800230979919,113.11099624633789,137.74899673461914,-0.1465281367301941
1788704768.3940313,68,1,2,0,0,True,0.3,[],0,0.9274618625640869,112.67578506469727,137.92076873779297,-0.14788817167282103
1788704768.8264167,69,1,2,0,0,True,0.3,[],0,0.9208253026008606,112.83267211914062,137.9271583557129,-0.14739789962768554
1788704769.2586424,70,1,2,0,0,True,0.3,[],0,0.9247556924819946,112.91919326782227,137.99888610839844,-0.14712752103805543
1788704769.6901276,71,1,2,0,0,True,0.3,[],0,0.8445372581481934,112.58600997924805,138.0539207458496,-0.14816871881484986
1788704770.1236744,72,1,2,0,0,True,0.3,[],0,0.9592689275741577,113.1634635925293,136.83525848388672,-0.14636417627334594
1788704770.558752,73,1,2,0,0,True,0.3,[],0,0.982872724533081,112.57673263549805,136.1802635192871,-0.1481977105140686
1788704770.9921818,74,1,2,0,0,True,0.3,[],0,0.9820998907089233,112.96379470825195,134.9733543395996,-0.14698814153671264
1788704771.424839,75,1,2,0,0,True,0.3,[],0,0.9674410820007324,113.1320686340332,135.43682098388672,-0.14646228551864623
1788704771.8594208,76,1,2,0,0,True,0.3,[],0,0.9673178195953369,113.24679565429688,135.24592208862305,-0.14610376358032226
1788704772.2913537,77,1,2,0,0,True,0.3,[],0,0.9852288365364075,112.09428405761719,136.56856536865234,-0.1497053623199463
1788704772.7256885,78,1,2,0,0,True,0.3,[],0,0.9712384343147278,111.69065856933594,136.36968231201172,-0.15096669197082518
1788704773.1603358,79,1,2,0,0,True,0.3,[],0,0.9695844054222107,111.76420593261719,136.37414932250977,-0.15073685646057128
1788704773.5927272,80,1,2,0,0,True,0.3,[],0,0.9677777290344238,111.23573303222656,136.27362823486328,-0.152388334274292
1788704774.0259354,81,1,2,0,0,True,0.3,[],0,0.9541800618171692,110.98249053955078,135.79982376098633,-0.15317971706390382
1788704774.460203,82,1,2,0,0,True,0.3,[],0,0.9754135012626648,111.43917465209961,136.28375625610352,-0.1517525792121887
1788704774.892494,83,1,2,0,0,True,0.3,[],0,0.9366626143455505,113.10789489746094,136.49794006347656,-0.14653782844543456
1788704775.3254402,84,1,2,0,0,True,0.3,[],0,0.9429286122322083,112.96713256835938,137.04126358032227,-0.14697771072387694
1788704775.7596483,85,1,2,0,0,True,0.3,[],0,0.9378683567047119,113.26258087158203,136.83942794799805,-0.14605443477630614
