timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788704735.5424447,0,1,1,0,0,False,0.3,[],0,0.8356847763061523,185.6609878540039,138.89022064208984,0.08019058704376221
1788704736.3780274,1,1,1,0,0,False,0.3,[],0,0.8229729533195496,185.87354278564453,139.77518844604492,0.08085482120513916
1788704736.8346353,2,1,1,0,0,False,0.3,[],0,0.8485333919525146,185.70174407958984,139.07695388793945,0.08031795024871827
1788704737.2741523,3,1,1,0,0,False,0.3,[],0,0.8044827580451965,185.38675689697266,140.07153701782227,0.07933361530303955
1788704737.7070272,4,1,1,0,0,False,0.3,[],0,0.750552773475647,185.92727661132812,139.89696884155273,0.08102273941040039
1788704738.140057,5,1,1,0,0,False,0.3,[],0,0.8084456324577332,185.55694580078125,139.10130310058594,0.0798654556274414
1788704738.5721457,6,1,1,0,0,False,0.3,[],0,0.7971623539924622,185.25946044921875,139.89697265625,0.07893581390380859
1788704739.0043883,7,1,1,0,0,False,0.3,[],0,0.8502200841903687,188.35625457763672,139.4341812133789,0.08861329555511474
1788704739.4359171,8,1,1,0,0,False,0.3,[],0,0.5525547862052917,186.05894470214844,139.34487533569336,0.08143420219421386
1788704739.8677084,9,1,1,0,0,False,0.3,[],0,0.7651549577713013,185.74340057373047,139.43013763427734,0.08044812679290772
1788704740.29931,10,1,1,0,0,False,0.3,[],0,0.8198211789131165,187.9701690673828,138.85968780517578,0.08740677833557128
1788704740.7307465,11,1,1,0,0,False,0.3,[],0,0.793105959892273,185.71549224853516,138.82931900024414,0.08036091327667236
1788704741.1622016,12,1,1,0,0,False,0.3,[],0,0.7310585975646973,185.39337921142578,138.98765182495117,0.07935431003570556
1788704741.5939713,13,1,1,0,0,False,0.3,[],0,0.7550053596496582,185.69251251220703,138.99575805664062,0.08028910160064698
1788704742.0262535,14,1,1,0,0,False,0.3,[],0,0.7819139957427979,184.84410858154297,138.62635040283203,0.07763783931732178
1788704742.4626417,15,1,1,0,0,False,0.3,[],0,0.8752015233039856,187.79525756835938,140.1386947631836,0.08686017990112305
1788704742.8940644,16,1,1,0,0,False,0.3,[],0,0.9613164663314819,188.9137954711914,139.50278091430664,0.09035561084747315
1788704743.3244915,17,1,1,0,0,False,0.3,[],0,0.9271657466888428,185.04688262939453,137.89448165893555,0.07827150821685791
1788704743.7572052,18,1,1,0,0,False,0.3,[],0,0.680082380771637,185.4632797241211,139.11755752563477,0.07957274913787842
1788704744.1883154,19,1,1,0,0,False,0.3,[],0,0.5615755319595337,185.6972885131836,138.5498390197754,0.08030402660369873
1788704744.6225727,20,1,1,0,0,False,0.3,[],0,0.6808255910873413,185.6601104736328,139.2718048095703,0.08018784523010254
1788704745.0533073,21,1,1,0,0,False,0.3,[],0,0.6722241044044495,185.34156036376953,139.3936004638672,0.07919237613677979
1788704745.4855,22,1,1,0,0,False,0.3,[],0,0.662523627281189,185.48426818847656,139.22351837158203,0.07963833808898926
1788704745.919172,23,1,1,0,0,False,0.3,[],0,0.6609387397766113,185.69866180419922,139.36924362182617,0.08030831813812256
1788704746.3512712,24,1,1,0,0,False,0.3,[],0,0.6178873777389526,185.50542449951172,138.74813842773438,0.07970445156097412
1788704746.7860005,25,1,1,0,0,False,0.3,[],0,0.5704210996627808,185.54438018798828,139.15074157714844,0.07982618808746338
1788704747.2199888,26,1,1,0,0,False,0.3,[],0,0.7770461440086365,185.33956146240234,139.1963653564453,0.07918612957000733
1788704747.6522202,27,1,1,0,0,False,0.3,[],0,0.6132076382637024,185.27252197265625,139.75895309448242,0.07897663116455078
1788704748.0866876,28,1,1,0,0,False,0.3,[],0,0.6559423804283142,185.58722686767578,138.74001693725586,0.07996008396148682
1788704748.5228717,29,1,1,0,0,False,0.3,[],0,0.6258955597877502,185.96952056884766,139.75082397460938,0.08115475177764893
1788704748.957377,30,1,1,0,0,False,0.3,[],0,0.6429370641708374,185.8583755493164,139.47478485107422,0.08080742359161378
1788704749.3883934,31,1,1,0,0,False,0.3,[],0,0.7535120248794556,185.4876251220703,138.61819076538086,0.07964882850646973
1788704749.8213754,32,1,1,0,0,False,0.3,[],0,0.6998701691627502,184.95838928222656,138.8780403137207,0.077994966506958
1788704750.2560642,33,1,1,0,0,False,0.3,[],0,0.8003801703453064,185.17410278320312,138.41525650024414,0.07866907119750977
1788704750.6882179,34,1,1,0,0,False,0.3,[],0,0.6529541015625,185.25111389160156,138.3584213256836,0.07890973091125489
1788704751.1210437,35,1,1,0,0,False,0.3,[],0,0.6854233145713806,185.30467224121094,139.26774978637695,0.07907710075378419
1788704751.5541606,36,1,1,0,0,False,0.3,[],0,0.6165246963500977,185.50699615478516,138.80497360229492,0.07970936298370361
1788704751.9880137,37,1,1,0,0,False,0.3,[],0,0.8173559308052063,184.52982330322266,137.02410507202148,0.0766556978225708
1788704752.4190166,38,1,1,0,0,False,0.3,[],0,0.7169623374938965,185.61251831054688,139.03229522705078,0.08003911972045899
1788704752.8528628,39,1,1,0,0,False,0.3,[],0,0.6457275748252869,185.35245513916016,138.99169921875,0.07922642230987549
1788704753.2837381,40,1,1,0,0,False,0.3,[],0,0.6373623609542847,185.36388397216797,138.7968521118164,0.0792621374130249
1788704753.7195432,41,1,1,0,0,False,0.3,[],0,0.7332131266593933,185.10037231445312,139.2799301147461,0.07843866348266601
1788704754.152176,42,1,1,0,0,False,0.3,[],0,0.6933172941207886,185.13046264648438,139.09725952148438,0.07853269577026367
1788704754.5829718,43,1,1,0,0,False,0.3,[],0,0.6676828265190125,184.72317504882812,139.01200103759766,0.07725992202758789
1788704755.0174696,44,1,1,0,0,False,0.3,[],0,0.7185943722724915,187.658447265625,138.35894393920898,0.08643264770507812
1788704755.4512422,45,1,1,0,0,False,0.3,[],0,0.6648123860359192,185.51119232177734,138.98358535766602,0.0797224760055542
1788704755.884149,46,1,1,0,0,False,0.3,[],0,0.6585822105407715,185.91152954101562,139.56814575195312,0.08097352981567382
1788704756.3171895,47,1,1,0,0,False,0.3,[],0,0.6410853862762451,185.86753845214844,138.1860580444336,0.08083605766296387
1788704756.749246,48,1,1,0,0,False,0.3,[],0,0.6355547308921814,185.97669219970703,138.96305084228516,0.08117716312408448
1788704757.183031,49,1,1,0,0,False,0.3,[],0,0.942321240901947,180.96043395996094,138.2699317932129,0.06550135612487792
1788704757.6169071,50,1,1,0,0,False,0.3,[],0,0.9497627019882202,113.74911117553711,136.00007247924805,-0.14453402757644654
1788704758.0480788,51,1,1,0,0,False,0.3,[],0,0.932637631893158,113.75875091552734,135.84286880493164,-0.14450390338897706
1788704758.4881027,52,2,2,0,0,False,0.3,[],0,0.9627082347869873,113.57882690429688,136.23975372314453,-0.14506616592407226
1788704758.4881027,52,2,2,0,0,False,0.3,[],1,0.21700547635555267,201.7334976196289,125.63381958007812,0.13041718006134034
1788704758.9200275,53,1,2,0,0,False,0.3,[],0,0.9268684387207031,113.50220108032227,136.95713424682617,-0.1453056216239929
1788704759.3531382,54,1,2,0,0,False,0.3,[],0,0.9686492681503296,112.82869720458984,136.9438819885254,-0.14741032123565673
1788704759.7892106,55,1,2,0,0,False,0.3,[],0,0.8917639851570129,113.46659088134766,137.10232543945312,-0.14541690349578856
1788704760.2212448,56,1,2,0,0,False,0.3,[],0,0.9253312349319458,113.55667114257812,137.31143951416016,-0.14513540267944336
1788704760.6526809,57,1,2,0,0,False,0.3,[],0,0.8996075391769409,113.34556198120117,137.53991317749023,-0.14579511880874635
1788704761.084925,58,1,2,0,0,False,0.3,[],0,0.8964328169822693,113.0379409790039,137.73411560058594,-0.1467564344406128
1788704761.5205426,59,1,2,0,0,False,0.3,[],0,0.9151666760444641,112.82649612426758,137.93430709838867,-0.14741719961166383
1788704761.9547074,60,1,2,0,0,False,0.3,[],0,0.8165161609649658,113.19230270385742,137.87028884887695,-0.14627405405044555
1788704762.386227,61,1,2,0,0,False,0.3,[],0,0.8965234756469727,113.28575897216797,137.37799453735352,-0.1459820032119751
1788704762.8184962,62,1,2,0,0,False,0.3,[],0,0.8794059157371521,113.47445678710938,137.3822135925293,-0.1453923225402832
1788704763.2516446,63,1,2,0,0,False,0.3,[],0,0.8478102684020996,113.19041442871094,137.40827560424805,-0.14627995491027831
