timestamp,record_type,run_id,ideal_stop_distance_cm,measured_stop_distance_cm,mode,found,confidence,error_x,bbox_height_norm,bbox_height_threshold,bbox_reached,depth_raw,depth_raw_threshold,depth_reached,stop_reached,base_real,base_active,result
1788700765.2342985,sample,trial_20260906_131923,10.0,,bbox_height,True,0.9999097585678101,-0.006103515625,0.419189453125,0.36,True,1.8128916025161743,2.05,True,True,True,True,approaching
1788700765.2525766,result,trial_20260906_131923,10.0,,bbox_height,True,0.9999097585678101,-0.006103515625,0.419189453125,0.36,True,1.8128916025161743,2.05,True,True,True,False,threshold_reached
1788700779.427288,sample,trial_20260906_131939,10.0,,bbox_height,True,0.958615243434906,0.003662109375,0.28564453125,0.36,False,1.8684800863265991,2.05,True,False,True,False,running
1788700780.1104724,sample,trial_20260906_131939,10.0,,bbox_height,True,0.9996498823165894,-0.004638671875,0.324951171875,0.36,False,1.2834755182266235,2.05,True,False,True,True,approaching
1788700780.771195,sample,trial_20260906_131939,10.0,,bbox_height,True,0.9997517466545105,-0.002685546875,0.42333984375,0.36,True,1.3441026210784912,2.05,True,True,True,True,approaching
1788700780.7909489,result,trial_20260906_131939,10.0,,bbox_height,True,0.9997517466545105,-0.002685546875,0.42333984375,0.36,True,1.3441026210784912,2.05,True,True,True,False,threshold_reached
1788700796.2332673,sample,trial_20260906_131956,10.0,,bbox_height,True,0.5336405038833618,-0.0496826171875,0.2275390625,0.36,False,3.0315053462982178,2.05,False,False,True,False,running
1788700796.9094238,sample,trial_20260906_131956,10.0,,bbox_height,True,0.7424917817115784,-0.0504150390625,0.244873046875,0.36,False,2.5836246013641357,2.05,False,False,True,True,approaching
1788700797.5744894,sample,trial_20260906_131956,10.0,,bbox_height,True,0.9989245533943176,-0.0548095703125,0.31201171875,0.36,False,1.3067262172698975,2.05,True,False,True,True,approaching
1788700798.2913182,sample,trial_20260906_131956,10.0,,bbox_height,True,0.999956488609314,-0.054443359375,0.36865234375,0.36,True,1.234818696975708,2.05,True,True,True,True,approaching
1788700798.3090348,result,trial_20260906_131956,10.0,,bbox_height,True,0.999956488609314,-0.054443359375,0.36865234375,0.36,True,1.234818696975708,2.05,True,True,True,False,threshold_reached
1788700811.8300853,sample,trial_20260906_132011,10.0,,bbox_height,True,0.9998296499252319,0.0020751953125,0.34375,0.36,False,1.2493332624435425,2.05,True,False,True,False,running
1788700812.509079,sample,trial_20260906_132011,10.0,,bbox_height,True,0.9999161958694458,-0.0048828125,0.435546875,0.36,True,1.2685754299163818,2.05,True,True,True,True,approaching
1788700812.5276694,result,trial_20260906_132011,10.0,,bbox_height,True,0.9999161958694458,-0.0048828125,0.435546875,0.36,True,1.2685754299163818,2.05,True,True,True,False,threshold_reached
1788700858.0696325,sample,trial_20260906_132057,10.0,,bbox_height,True,0.3282332718372345,-0.0341796875,0.21923828125,0.36,False,3.2436301708221436,2.05,False,False,True,False,running
1788700858.760089,sample,trial_20260906_132057,10.0,,bbox_height,True,0.5250035524368286,-0.0369873046875,0.235107421875,0.36,False,2.3981361389160156,2.05,False,False,True,True,approaching
1788700859.4285786,sample,trial_20260906_132057,10.0,,bbox_height,True,0.9974541068077087,-0.03759765625,0.3076171875,0.36,False,1.309135913848877,2.05,True,False,True,True,approaching
1788700860.090219,sample,trial_20260906_132057,10.0,,bbox_height,True,0.9999852180480957,-0.038818359375,0.370361328125,0.36,True,1.2127193212509155,2.05,True,True,True,True,approaching
1788700860.109101,result,trial_20260906_132057,10.0,,bbox_height,True,0.9999852180480957,-0.038818359375,0.370361328125,0.36,True,1.2127193212509155,2.05,True,True,True,False,threshold_reached
1788700885.5565007,sample,trial_20260906_132125,10.0,,bbox_height,True,0.4324677884578705,-0.0347900390625,0.220703125,0.36,False,3.5595927238464355,2.05,False,False,True,False,running
1788700886.239237,sample,trial_20260906_132125,10.0,,bbox_height,True,0.42941439151763916,-0.0321044921875,0.250732421875,0.36,False,3.1199097633361816,2.05,False,False,True,True,approaching
1788700886.8965797,sample,trial_20260906_132125,10.0,,bbox_height,True,0.9968335032463074,-0.033935546875,0.3134765625,0.36,False,2.094421863555908,2.05,False,False,True,True,approaching
1788700887.6129582,sample,trial_20260906_132125,10.0,,bbox_height,True,0.9999384880065918,-0.0367431640625,0.3740234375,0.36,True,1.392043113708496,2.05,True,True,True,True,approaching
1788700887.6326356,result,trial_20260906_132125,10.0,,bbox_height,True,0.9999384880065918,-0.0367431640625,0.3740234375,0.36,True,1.392043113708496,2.05,True,True,True,False,threshold_reached
1788701086.4409313,sample,trial_20260906_132446,10.0,,bbox_height,True,0.9551938772201538,-0.0653076171875,0.2919921875,0.36,False,2.4598793983459473,2.05,False,False,True,False,running
1788701087.1208248,sample,trial_20260906_132446,10.0,,bbox_height,True,0.9970421195030212,-0.080322265625,0.322998046875,0.36,False,1.5004864931106567,2.05,True,False,True,True,approaching
1788701087.8067505,sample,trial_20260906_132446,10.0,,bbox_height,True,0.9999511241912842,-0.0997314453125,0.3984375,0.36,True,1.7388437986373901,2.05,True,True,True,True,approaching
1788701087.8260295,result,trial_20260906_132446,10.0,,bbox_height,True,0.9999511241912842,-0.0997314453125,0.3984375,0.36,True,1.7388437986373901,2.05,True,True,True,False,threshold_reached
