timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788708755.1102862,64,0,0,0,0,True,0.3,[],,,,,
1788708755.823068,65,0,0,0,0,True,0.3,[],,,,,
1788708756.248596,66,0,0,0,0,True,0.3,[],,,,,
1788708756.6674073,67,0,0,0,0,True,0.3,[],,,,,
1788708757.0810254,68,0,0,0,0,True,0.3,[],,,,,
1788708757.4957836,69,0,0,0,0,True,0.3,[],,,,,
1788708757.9073575,70,0,0,0,0,True,0.3,[],,,,,
1788708758.315891,71,0,0,0,0,True,0.3,[],,,,,
1788708758.7204738,72,0,0,0,0,True,0.3,[],,,,,
1788708759.1271937,73,0,0,0,0,True,0.3,[],,,,,
1788708759.5329316,74,0,0,0,0,True,0.3,[],,,,,
1788708759.9418986,75,0,0,0,0,True,0.3,[],,,,,
1788708760.3497326,76,0,0,0,0,True,0.3,[],,,,,
1788708760.7523663,77,0,0,0,0,True,0.3,[],,,,,
1788708761.1576107,78,0,0,0,0,True,0.3,[],,,,,
1788708761.5637755,79,0,0,0,0,True,0.3,[],,,,,
1788708761.9701998,80,0,0,0,0,True,0.3,[],,,,,
1788708762.3770835,81,0,0,0,0,True,0.3,[],,,,,
1788708762.7823453,82,0,0,0,0,True,0.3,[],,,,,
1788708763.1893537,83,0,0,0,0,True,0.3,[],,,,,
1788708763.594343,84,0,0,0,0,True,0.3,[],,,,,
1788708763.9983425,85,0,0,0,0,True,0.3,[],,,,,
1788708764.7796662,86,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.21219119429588318, ""last_seen_at"": 1788708764.6271431, ""observations"": 1, ""position"": {""x_m"": 0.028304325187838743, ""y_m"": 0.23673808650426245}}]",0,0.21219119429588318,196.3621368408203,174.5411148071289,0.11363167762756347
1788708765.217633,87,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.2567388117313385, ""last_seen_at"": 1788708765.1798677, ""observations"": 2, ""position"": {""x_m"": 0.0357829003419312, ""y_m"": 0.24052288078480932}}]",0,0.2567388117313385,213.5558319091797,195.85526275634766,0.16736197471618652
1788708765.62208,88,0,1,0,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.2567388117313385, ""last_seen_at"": 1788708765.1798677, ""observations"": 2, ""position"": {""x_m"": 0.0357829003419312, ""y_m"": 0.24052288078480932}}]",,,,,
1788708766.051594,89,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.2567388117313385, ""last_seen_at"": 1788708766.0204608, ""observations"": 3, ""position"": {""x_m"": 0.02632711891150687, ""y_m"": 0.2240558176033222}}]",0,0.2254166156053543,171.85051727294922,128.6467514038086,0.03703286647796631
1788708766.485749,90,2,2,2,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9770883321762085, ""last_seen_at"": 1788708766.4522207, ""observations"": 5, ""position"": {""x_m"": -0.009173751820934245, ""y_m"": 0.2213824328268053}}]",0,0.9770883321762085,191.74280548095703,106.7060432434082,0.09919626712799072
1788708766.485749,90,2,2,2,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9770883321762085, ""last_seen_at"": 1788708766.4522207, ""observations"": 5, ""position"": {""x_m"": -0.009173751820934245, ""y_m"": 0.2213824328268053}}]",1,0.26303109526634216,27.902515411376953,35.079233169555664,-0.412804639339447
1788708766.9168177,91,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9770883321762085, ""last_seen_at"": 1788708766.885907, ""observations"": 6, ""position"": {""x_m"": -0.0063180569955749305, ""y_m"": 0.21075376000788038}}]",0,0.9461008906364441,175.4206771850586,114.10699844360352,0.048189616203308104
