timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788705346.3437724,65,0,2,0,0,False,0.3,[],,,,,
1788705346.7634442,66,0,2,0,0,False,0.3,[],,,,,
1788705347.1836667,67,0,2,0,0,False,0.3,[],,,,,
1788705347.593027,68,0,2,0,0,False,0.3,[],,,,,
1788705348.0017421,69,0,2,0,0,False,0.3,[],,,,,
1788705348.4107437,70,0,2,0,0,False,0.3,[],,,,,
1788705348.8162382,71,0,2,0,0,False,0.3,[],,,,,
1788705349.2204208,72,0,2,0,0,False,0.3,[],,,,,
1788705349.6235986,73,0,2,0,0,False,0.3,[],,,,,
1788705350.0306447,74,0,2,0,0,False,0.3,[],,,,,
1788705350.4359615,75,0,2,0,0,False,0.3,[],,,,,
1788705350.8424037,76,0,2,0,0,False,0.3,[],,,,,
1788705351.2508461,77,0,2,0,0,False,0.3,[],,,,,
1788705351.6554306,78,0,2,0,0,False,0.3,[],,,,,
1788705352.0611408,79,0,2,0,0,False,0.3,[],,,,,
1788705352.4676912,80,0,2,0,0,False,0.3,[],,,,,
1788705352.8720703,81,0,2,0,0,False,0.3,[],,,,,
1788705353.2782493,82,0,2,0,0,False,0.3,[],,,,,
1788705353.6827781,83,0,2,0,0,False,0.3,[],,,,,
1788705354.0846694,84,0,2,0,0,False,0.3,[],,,,,
1788705354.4894593,85,0,2,0,0,False,0.3,[],,,,,
1788705354.8935883,86,0,2,0,0,False,0.3,[],,,,,
1788705355.2992694,87,0,2,0,0,False,0.3,[],,,,,
1788705355.703656,88,0,2,0,0,False,0.3,[],,,,,
1788705356.1135998,89,0,2,0,0,False,0.3,[],,,,,
1788705356.5176537,90,0,2,0,0,False,0.3,[],,,,,
1788705356.9209905,91,0,2,0,0,False,0.3,[],,,,,
1788705357.325055,92,0,2,0,0,False,0.3,[],,,,,
1788705357.7308254,93,0,2,0,0,False,0.3,[],,,,,
1788705358.136058,94,0,2,0,0,False,0.3,[],,,,,
1788705358.5394678,95,0,2,0,0,False,0.3,[],,,,,
1788705358.9461207,96,0,2,0,0,False,0.3,[],,,,,
1788705359.3506885,97,0,2,0,0,False,0.3,[],,,,,
