timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788705576.5222147,220,1,1,0,0,True,0.3,[],0,0.3802122175693512,175.06902313232422,128.06658935546875,0.047090697288513186
1788705576.9898083,221,2,2,0,0,True,0.3,[],0,0.20347003638744354,77.34827995300293,33.89261817932129,-0.25828662514686584
1788705576.9898083,221,2,2,0,0,True,0.3,[],1,0.2698303461074829,174.75627899169922,128.1396369934082,0.04611337184906006
1788705577.4348178,222,1,2,0,0,True,0.3,[],0,0.34834024310112,174.87117767333984,127.4336166381836,0.04647243022918701
1788705577.8712587,223,1,2,0,0,True,0.3,[],0,0.32084786891937256,175.0843048095703,127.84794235229492,0.04713845252990723
1788705578.3044007,224,1,2,0,0,True,0.3,[],0,0.28769275546073914,175.09657287597656,128.0468292236328,0.047176790237426755
1788705578.736813,225,1,2,0,0,True,0.3,[],0,0.27457013726234436,175.14362335205078,128.68829345703125,0.04732382297515869
1788705579.1687598,226,1,2,0,0,True,0.3,[],0,0.33060622215270996,174.84024047851562,127.45020294189453,0.04637575149536133
1788705579.6029365,227,1,2,0,0,True,0.3,[],0,0.399958074092865,174.68114471435547,127.26127624511719,0.04587857723236084
1788705580.0354562,228,2,2,0,0,True,0.3,[],0,0.21288582682609558,77.0147590637207,33.93736410140991,-0.2593288779258728
1788705580.0354562,228,2,2,0,0,True,0.3,[],1,0.34967151284217834,174.71651458740234,127.8413200378418,0.04598910808563232
1788705580.4697254,229,1,2,0,0,True,0.3,[],0,0.42862197756767273,174.42130279541016,126.88613510131836,0.04506657123565674
1788705580.9022207,230,1,2,0,0,True,0.3,[],0,0.2712758183479309,174.6170654296875,127.51648712158203,0.045678329467773435
1788705581.3369522,231,1,2,0,0,True,0.3,[],0,0.30036064982414246,174.62591552734375,127.6026725769043,0.045705986022949216
1788705581.7699697,232,1,2,0,0,True,0.3,[],0,0.2706970274448395,174.97724151611328,128.5274429321289,0.04680387973785401
1788705582.2031913,233,2,2,0,0,True,0.3,[],0,0.4886494278907776,171.1610870361328,126.86683654785156,0.03487839698791504
1788705582.2031913,233,2,2,0,0,True,0.3,[],1,0.28686797618865967,75.84871673583984,33.09380483627319,-0.2629727602005005
1788705582.6361225,234,1,2,0,0,True,0.3,[],0,0.9844264984130859,169.51807403564453,122.45052337646484,0.02974398136138916
1788705583.0672834,235,1,2,0,0,True,0.3,[],0,0.9977172613143921,158.31761932373047,141.83884048461914,-0.005257439613342285
1788705583.5019047,236,1,2,0,0,True,0.3,[],0,0.9936054944992065,157.3136215209961,144.91722869873047,-0.008394932746887207
1788705583.933794,237,1,2,0,0,True,0.3,[],0,0.9939378499984741,157.4178924560547,145.09479904174805,-0.008069086074829101
1788705584.367396,238,1,2,0,0,True,0.3,[],0,0.9937828779220581,157.18067932128906,145.48752975463867,-0.00881037712097168
1788705584.7990897,239,1,2,0,0,True,0.3,[],0,0.9926041960716248,157.47034072875977,144.0711212158203,-0.007905185222625732
1788705585.22984,240,1,2,0,0,True,0.3,[],0,0.9927109479904175,157.742919921875,145.32144165039062,-0.007053375244140625
1788705585.6671026,241,1,2,0,0,True,0.3,[],0,0.9935556054115295,157.54855346679688,145.29302597045898,-0.007660770416259765
