timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787995387.0428498,CRUISING,CLEAR,False,False,False,,3.6950364112854004,,,,2.7318029403686523,,,,center path clear
1787995387.3479843,CRUISING,CLEAR,False,False,False,,3.684134006500244,,,,2.7192065715789795,,,,center path clear
1787995387.5883155,CRUISING,CLEAR,False,False,False,,3.5433411598205566,,,,2.674656629562378,,,,center path clear
1787995387.8266425,CRUISING,CLEAR,False,False,False,,3.671922445297241,,,,2.7056798934936523,,,,center path clear
1787995388.064486,CRUISING,CLEAR,False,False,False,,3.53434419631958,,,,2.75848388671875,,,,center path clear
1787995388.314845,CRUISING,CANDIDATE,True,True,False,left,3.5357894897460938,2.3082175254821777,0.03571428571428571,0.07142857142857142,2.642613649368286,0.5178571428571429,0.5,0.5357142857142857,center bbox awaiting confirmation
1787995388.5774581,CRUISING,CLEAR,False,False,False,,3.5187883377075195,,,,2.770634412765503,,,,center path clear
1787995388.8368583,CRUISING,CANDIDATE,True,True,False,left,3.4320552349090576,2.354694128036499,0.03571428571428571,0.026785714285714284,2.6537516117095947,0.5357142857142857,0.5178571428571429,0.5535714285714286,center bbox awaiting confirmation
1787995389.097854,CRUISING,CLEAR,False,False,False,,3.3779258728027344,,,,2.7025136947631836,,,,center path clear
1787995389.3587904,CRUISING,CLEAR,False,False,False,,3.3205084800720215,,,,2.6965277194976807,,,,center path clear
1787995389.596625,CRUISING,CANDIDATE,True,True,False,left,3.379519462585449,2.2200160026550293,0.044642857142857144,0.05357142857142857,2.6824169158935547,0.53125,0.5089285714285714,0.5535714285714286,center bbox awaiting confirmation
1787995389.858346,CRUISING,CANDIDATE,True,True,False,left,3.4320576190948486,2.277308464050293,0.044642857142857144,0.044642857142857144,2.7208409309387207,0.53125,0.5089285714285714,0.5535714285714286,center bbox awaiting confirmation
1787995390.0994809,CRUISING,CANDIDATE,True,True,False,left,3.502779006958008,2.284015417098999,0.044642857142857144,0.026785714285714284,2.7416858673095703,0.53125,0.5089285714285714,0.5535714285714286,center bbox awaiting confirmation
1787995390.3468308,CRUISING,CLEAR,False,False,False,,3.4897549152374268,,,,2.7440125942230225,,,,center path clear
1787995390.6060138,CRUISING,CANDIDATE,True,True,False,left,3.4477431774139404,2.2857751846313477,0.03571428571428571,0.026785714285714284,2.7645721435546875,0.5357142857142857,0.5178571428571429,0.5535714285714286,center bbox awaiting confirmation
1787995390.8682098,CRUISING,CLEAR,False,False,False,,3.41740083694458,,,,2.782475233078003,,,,center path clear
1787995391.1260297,CRUISING,CLEAR,False,False,False,,3.406498670578003,,,,2.712332010269165,,,,center path clear
1787995391.3705873,CRUISING,CANDIDATE,True,True,False,left,3.214993715286255,2.2800328731536865,0.05357142857142857,0.08928571428571429,2.6809704303741455,0.5357142857142857,0.5089285714285714,0.5625,center bbox awaiting confirmation
1787995391.6313653,CRUISING,CLEAR,False,False,False,,3.408277750015259,,,,2.739187002182007,,,,center path clear
1787995391.8915994,CRUISING,CLEAR,False,False,False,,3.416726589202881,,,,2.7232489585876465,,,,center path clear
1787995392.128808,CRUISING,CANDIDATE,True,True,False,left,3.468235969543457,2.349135398864746,0.03571428571428571,0.026785714285714284,2.756434917449951,0.5357142857142857,0.5178571428571429,0.5535714285714286,center bbox awaiting confirmation
1787995392.394539,CRUISING,CANDIDATE,True,True,False,left,3.4654908180236816,2.305692672729492,0.03571428571428571,0.026785714285714284,2.714531898498535,0.5357142857142857,0.5178571428571429,0.5535714285714286,center bbox awaiting confirmation
1787995392.636449,CRUISING,CLEAR,False,False,False,,3.5505290031433105,,,,2.734628200531006,,,,center path clear
1787995392.895845,CRUISING,CLEAR,False,False,False,,3.4998035430908203,,,,2.757519483566284,,,,center path clear
1787995393.1340282,CRUISING,CLEAR,False,False,False,,3.6262974739074707,,,,2.7242422103881836,,,,center path clear
1787995393.3760886,CRUISING,CANDIDATE,True,True,False,left,3.5129661560058594,2.172484874725342,0.07142857142857142,0.16964285714285715,2.655794143676758,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995393.6387837,CRUISING,CANDIDATE,True,True,False,left,3.4117965698242188,2.2425496578216553,0.07142857142857142,0.16964285714285715,2.6666111946105957,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995393.88324,CRUISING,CANDIDATE,True,True,False,left,3.443593978881836,2.2438600063323975,0.07142857142857142,0.14285714285714285,2.686661720275879,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995394.1269531,CRUISING,CANDIDATE,True,True,False,left,3.574359893798828,2.2669243812561035,0.07142857142857142,0.13392857142857142,2.6922619342803955,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995394.3720095,CRUISING,CANDIDATE,True,True,False,left,3.4774255752563477,2.2459142208099365,0.07142857142857142,0.16071428571428573,2.6711010932922363,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995394.61944,CRUISING,CANDIDATE,True,True,False,left,3.511178731918335,2.228473663330078,0.07142857142857142,0.16071428571428573,2.690091848373413,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995394.8627899,CRUISING,CANDIDATE,True,True,False,left,3.5660767555236816,2.286092758178711,0.07142857142857142,0.11607142857142858,2.6980879306793213,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995395.1078613,CRUISING,CANDIDATE,True,True,False,left,3.4055049419403076,2.2449498176574707,0.07142857142857142,0.15178571428571427,2.6864585876464844,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995395.351395,CRUISING,CANDIDATE,True,True,False,left,3.538499116897583,2.2539825439453125,0.07142857142857142,0.16071428571428573,2.6742100715637207,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995395.594745,CRUISING,CANDIDATE,True,True,False,left,3.5199029445648193,2.2519376277923584,0.07142857142857142,0.15178571428571427,2.7024121284484863,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995395.845051,CRUISING,CANDIDATE,True,True,False,left,3.465360164642334,2.2552037239074707,0.07142857142857142,0.15178571428571427,2.687340497970581,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995396.0899076,CRUISING,CANDIDATE,True,True,False,left,3.5526697635650635,2.243971347808838,0.07142857142857142,0.16071428571428573,2.6760122776031494,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995396.336538,CRUISING,CANDIDATE,True,True,False,left,3.4838390350341797,2.2442734241485596,0.07142857142857142,0.13392857142857142,2.695131778717041,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995396.5820959,CRUISING,CANDIDATE,True,True,False,left,3.4442319869995117,2.2230098247528076,0.07142857142857142,0.16071428571428573,2.6864588260650635,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
1787995396.826932,CRUISING,CANDIDATE,True,True,False,left,3.510131597518921,2.2648487091064453,0.07142857142857142,0.16071428571428573,2.683065414428711,0.5446428571428571,0.5089285714285714,0.5803571428571429,center bbox awaiting confirmation
