timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787983186.6321156,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983187.038942,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983187.4125907,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983187.7858274,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983188.1615968,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983188.5351138,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983188.9081216,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983189.280962,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983189.6534705,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983190.0252762,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983190.3990195,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983190.7701411,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983191.1416595,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983191.5149987,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983191.8845751,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983192.2543883,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983192.626684,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983192.996779,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983193.3667612,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983193.7377267,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983194.1072426,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983194.4756916,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983194.8470924,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983195.217785,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983195.587786,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983195.9600084,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983196.32953,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983196.699318,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983197.0703807,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983197.4398189,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983197.8096335,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983198.1812434,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983198.5514967,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983198.9214342,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983199.2931423,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983199.6626747,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
1787983200.0319004,READY,BLOCKED,True,True,True,,3.548208713531494,,1.0,0.15178571428571427,2.570085048675537,0.5,0.0,1.0,center obstacle has no traversable side
