timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788708069.3803651,0,0,0,0,0,True,0.3,[],,,,,
1788708070.2515013,1,0,0,0,0,True,0.3,[],,,,,
1788708070.6715684,2,0,0,0,0,True,0.3,[],,,,,
1788708071.0878885,3,0,0,0,0,True,0.3,[],,,,,
1788708071.4998488,4,0,0,0,0,True,0.3,[],,,,,
1788708071.9050033,5,0,0,0,0,True,0.3,[],,,,,
1788708072.3119967,6,0,0,0,0,True,0.3,[],,,,,
1788708072.7188964,7,0,0,0,0,True,0.3,[],,,,,
1788708073.1256447,8,0,0,0,0,True,0.3,[],,,,,
1788708073.5306218,9,0,0,0,0,True,0.3,[],,,,,
1788708073.9374924,10,0,0,0,0,True,0.3,[],,,,,
1788708074.3438,11,0,0,0,0,True,0.3,[],,,,,
1788708074.7495782,12,0,0,0,0,True,0.3,[],,,,,
1788708075.1611164,13,0,0,0,0,True,0.3,[],,,,,
1788708075.5673022,14,0,0,0,0,True,0.3,[],,,,,
1788708075.974622,15,0,0,0,0,True,0.3,[],,,,,
1788708076.3828523,16,0,0,0,0,True,0.3,[],,,,,
1788708076.791066,17,0,0,0,0,True,0.3,[],,,,,
1788708077.197742,18,0,0,0,0,True,0.3,[],,,,,
1788708077.6044793,19,0,0,0,0,True,0.3,[],,,,,
1788708078.0109785,20,0,0,0,0,True,0.3,[],,,,,
1788708078.4194012,21,0,0,0,0,True,0.3,[],,,,,
1788708078.8273506,22,0,0,0,0,True,0.3,[],,,,,
1788708079.2344449,23,0,0,0,0,True,0.3,[],,,,,
1788708079.798927,24,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.3912968933582306, ""last_seen_at"": 1788708079.7468073, ""observations"": 1, ""position"": {""x_m"": 0.0008299442824728213, ""y_m"": 0.1453366543897795}}]",0,0.3912968933582306,161.74497985839844,81.13874816894531,0.005453062057495117
1788708080.2333045,25,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708080.2015495, ""observations"": 2, ""position"": {""x_m"": 0.0008556011139285347, ""y_m"": 0.17810596078096735}}]",0,0.4988860785961151,161.27701568603516,122.56023120880127,0.003990674018859863
1788708080.6428914,26,0,1,0,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708080.2015495, ""observations"": 2, ""position"": {""x_m"": 0.0008556011139285347, ""y_m"": 0.17810596078096735}}]",,,,,
1788708081.0479925,27,0,1,0,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708080.2015495, ""observations"": 2, ""position"": {""x_m"": 0.0008556011139285347, ""y_m"": 0.17810596078096735}}]",,,,,
1788708081.4523246,28,0,1,0,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708080.2015495, ""observations"": 2, ""position"": {""x_m"": 0.0008556011139285347, ""y_m"": 0.17810596078096735}}]",,,,,
1788708081.8828545,29,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708081.8520896, ""observations"": 3, ""position"": {""x_m"": 0.0008660063936295355, ""y_m"": 0.18284210057845326}}]",0,0.20979328453540802,161.40909576416016,200.76659393310547,0.004403424263000488
1788708082.3144598,30,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.4988860785961151, ""last_seen_at"": 1788708082.2832978, ""observations"": 4, ""position"": {""x_m"": -0.002190891195615671, ""y_m"": 0.18063594432833519}}]",0,0.3030352294445038,140.07715225219727,185.8815155029297,-0.062258899211883545
1788708082.7437713,31,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.5356146693229675, ""last_seen_at"": 1788708082.7134075, ""observations"": 5, ""position"": {""x_m"": -0.00761962924633019, ""y_m"": 0.18389863847932747}}]",0,0.5356146693229675,114.81799697875977,140.77604293823242,-0.14119375944137574
1788708083.1471434,32,0,1,0,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.5356146693229675, ""last_seen_at"": 1788708082.7134075, ""observations"": 5, ""position"": {""x_m"": -0.00761962924633019, ""y_m"": 0.18389863847932747}}]",,,,,
1788708083.5806746,33,2,2,2,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9909448027610779, ""last_seen_at"": 1788708083.544539, ""observations"": 7, ""position"": {""x_m"": -0.01649212144379156, ""y_m"": 0.21226827807952403}}]",0,0.9909448027610779,197.24208068847656,151.15029907226562,0.11638150215148926
1788708083.5806746,33,2,2,2,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9909448027610779, ""last_seen_at"": 1788708083.544539, ""observations"": 7, ""position"": {""x_m"": -0.01649212144379156, ""y_m"": 0.21226827807952403}}]",1,0.28977349400520325,78.29479598999023,38.31251859664917,-0.2553287625312805
1788708084.0113473,34,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708083.9798408, ""observations"": 8, ""position"": {""x_m"": -0.013201919502490701, ""y_m"": 0.2066771891741714}}]",0,0.9999231100082397,177.90760803222656,126.41253662109375,0.05596127510070801
1788708084.4443953,35,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708084.4129546, ""observations"": 9, ""position"": {""x_m"": -0.010377702400876916, ""y_m"": 0.20412468536819833}}]",0,0.9998266696929932,180.29048919677734,115.37720489501953,0.0634077787399292
1788708084.875249,36,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708084.8444877, ""observations"": 10, ""position"": {""x_m"": -0.008848322162196786, ""y_m"": 0.20697158039133462}}]",0,0.9997187256813049,166.45772552490234,132.45997619628906,0.020180392265319824
1788708085.309271,37,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708085.2781549, ""observations"": 11, ""position"": {""x_m"": -0.0075233482469881435, ""y_m"": 0.21096674620530392}}]",0,0.9995907545089722,166.97259521484375,133.23955917358398,0.021789360046386718
1788708085.7426174,38,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708085.7113223, ""observations"": 12, ""position"": {""x_m"": -0.006446433569526684, ""y_m"": 0.21374844186363587}}]",0,0.9996132850646973,166.7516098022461,133.24918746948242,0.021098780632019042
1788708086.1755645,39,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708086.1430101, ""observations"": 13, ""position"": {""x_m"": -0.005548870481435058, ""y_m"": 0.21592848938673906}}]",0,0.9996594190597534,166.59031677246094,132.75018692016602,0.02059473991394043
1788708086.6088014,40,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708086.5776973, ""observations"": 14, ""position"": {""x_m"": -0.004753325902535176, ""y_m"": 0.21810858754451684}}]",0,0.9997057318687439,166.92840576171875,132.39611053466797,0.021651268005371094
1788708087.0407226,41,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708087.0106325, ""observations"": 15, ""position"": {""x_m"": -0.004047880110473333, ""y_m"": 0.2203805867485546}}]",0,0.9994471669197083,167.06098175048828,133.83074188232422,0.022065567970275878
1788708087.4726498,42,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708087.442598, ""observations"": 16, ""position"": {""x_m"": -0.0034752582868658346, ""y_m"": 0.2220788122555097}}]",0,0.9995907545089722,166.3118896484375,133.00249862670898,0.019724655151367187
1788708087.9054036,43,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708087.8737733, ""observations"": 17, ""position"": {""x_m"": -0.0029499143154798463, ""y_m"": 0.22358535510070368}}]",0,0.9997320771217346,166.72952270507812,133.10175323486328,0.02102975845336914
1788708088.338147,44,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708088.3070757, ""observations"": 18, ""position"": {""x_m"": -0.002480946695460866, ""y_m"": 0.22502418985671355}}]",0,0.999652624130249,166.72510528564453,133.1197738647461,0.02101595401763916
1788708088.7725635,45,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708088.7411132, ""observations"": 19, ""position"": {""x_m"": -0.0020799853537049272, ""y_m"": 0.22584340505722916}}]",0,0.9992606043815613,166.5240249633789,132.84962463378906,0.02038757801055908
1788708089.2055113,46,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708089.174366, ""observations"": 20, ""position"": {""x_m"": -0.0017144756441689827, ""y_m"": 0.22710443703095362}}]",0,0.9995121955871582,166.36492156982422,132.8164825439453,0.019890379905700684
1788708089.638877,47,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708089.6077976, ""observations"": 21, ""position"": {""x_m"": -0.001363765276276814, ""y_m"": 0.22815109656928578}}]",0,0.9996498823165894,166.93079376220703,133.6053466796875,0.021658730506896973
1788708090.0723772,48,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708090.0406313, ""observations"": 22, ""position"": {""x_m"": -0.0010508925957810054, ""y_m"": 0.22948948912152972}}]",0,0.9995678067207336,166.54652404785156,132.7435531616211,0.020457887649536134
1788708090.5083587,49,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708090.4752274, ""observations"": 23, ""position"": {""x_m"": -0.0007825824918869394, ""y_m"": 0.22983240995004053}}]",0,0.9996498823165894,166.59031677246094,132.3238639831543,0.02059473991394043
1788708090.941962,50,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708090.9103916, ""observations"": 24, ""position"": {""x_m"": -0.0005515088109602107, ""y_m"": 0.23037319660959243}}]",0,0.9996659755706787,165.99369049072266,132.96063232421875,0.0187302827835083
1788708091.3760977,51,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708091.3444772, ""observations"": 25, ""position"": {""x_m"": -0.0003437748896082773, ""y_m"": 0.23024784804526882}}]",0,0.9996117353439331,166.2411880493164,132.7899627685547,0.01950371265411377
1788708091.8092122,52,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708091.7778475, ""observations"": 26, ""position"": {""x_m"": -0.00013831478750181146, ""y_m"": 0.23046881487334098}}]",0,0.9996492862701416,166.47097778320312,132.8148307800293,0.020221805572509764
1788708092.2428558,53,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708092.2119458, ""observations"": 27, ""position"": {""x_m"": 6.12675023863673e-05, ""y_m"": 0.23075634580505536}}]",0,0.9996946454048157,166.7335433959961,133.3219337463379,0.02104232311248779
1788708092.677814,54,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708092.6457014, ""observations"": 28, ""position"": {""x_m"": 0.00024407952419240096, ""y_m"": 0.2311847776494329}}]",0,0.9996639490127563,166.51961517333984,132.96772384643555,0.02037379741668701
1788708093.1099856,55,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708093.078894, ""observations"": 29, ""position"": {""x_m"": 0.00042661912414078363, ""y_m"": 0.23151701264280058}}]",0,0.999523401260376,167.02561950683594,133.31367111206055,0.021955060958862304
1788708093.5434365,56,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708093.5113034, ""observations"": 30, ""position"": {""x_m"": 0.000578007782403839, ""y_m"": 0.23178274000696938}}]",0,0.9995399117469788,166.3384017944336,133.15767669677734,0.01980750560760498
1788708093.9746025,57,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708093.944253, ""observations"": 31, ""position"": {""x_m"": 0.0007268447837613038, ""y_m"": 0.2320965571441718}}]",0,0.9996243715286255,166.56822967529297,132.68074798583984,0.02052571773529053
1788708094.40585,58,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708094.3756297, ""observations"": 32, ""position"": {""x_m"": 0.0008721118509923224, ""y_m"": 0.23255876484612592}}]",0,0.9995197057723999,166.65218353271484,132.78995513916016,0.020788073539733887
1788708094.8387322,59,1,2,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9999231100082397, ""last_seen_at"": 1788708094.807084, ""observations"": 33, ""position"": {""x_m"": 0.0010058157173921099, ""y_m"": 0.23297285046204907}}]",0,0.9995793700218201,166.55715942382812,133.1081657409668,0.02049112319946289
