timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1788000100.6004484,READY,IGNORED_WALL,False,False,False,,2.370170831680298,1.5124623775482178,0.9375,0.44642857142857145,1.5974229574203491,0.53125,0.0625,1.0,center bbox exceeds wall width threshold
1788000100.865736,READY,IGNORED_WALL,False,False,False,,2.413928747177124,1.534252643585205,0.9285714285714286,0.4375,1.633607029914856,0.5357142857142857,0.07142857142857142,1.0,center bbox exceeds wall width threshold
1788000101.1217022,READY,IGNORED_WALL,False,False,False,,2.3572046756744385,1.4981920719146729,0.9285714285714286,0.44642857142857145,1.5686434507369995,0.5357142857142857,0.07142857142857142,1.0,center bbox exceeds wall width threshold
1788000101.3728924,READY,IGNORED_WALL,False,False,False,,2.356250286102295,1.5143989324569702,0.9464285714285714,0.44642857142857145,1.5895066261291504,0.5267857142857143,0.05357142857142857,1.0,center bbox exceeds wall width threshold
1788000101.6168103,READY,IGNORED_WALL,False,False,False,,2.396265745162964,1.5214468240737915,0.9285714285714286,0.44642857142857145,1.6143043041229248,0.5357142857142857,0.07142857142857142,1.0,center bbox exceeds wall width threshold
1788000101.8640532,READY,IGNORED_WALL,False,False,False,,2.354384183883667,1.5059388875961304,0.9375,0.44642857142857145,1.5776662826538086,0.53125,0.0625,1.0,center bbox exceeds wall width threshold
1788000102.1083024,READY,IGNORED_WALL,False,False,False,,2.419696569442749,1.476699948310852,0.9464285714285714,0.44642857142857145,1.5339443683624268,0.5267857142857143,0.05357142857142857,1.0,center bbox exceeds wall width threshold
1788000102.3511307,READY,IGNORED_WALL,False,False,False,,2.4036617279052734,1.5120561122894287,0.9285714285714286,0.44642857142857145,1.6149849891662598,0.5357142857142857,0.07142857142857142,1.0,center bbox exceeds wall width threshold
1788000102.5931444,READY,IGNORED_WALL,False,False,False,,2.3831582069396973,1.5326752662658691,0.9285714285714286,0.44642857142857145,1.6259303092956543,0.5357142857142857,0.07142857142857142,1.0,center bbox exceeds wall width threshold
1788000102.8352137,READY,IGNORED_WALL,False,False,False,,2.397773265838623,1.482567548751831,0.9464285714285714,0.44642857142857145,1.5422091484069824,0.5267857142857143,0.05357142857142857,1.0,center bbox exceeds wall width threshold
1788000103.0804322,READY,IGNORED_WALL,False,False,False,,2.3932816982269287,1.4695727825164795,0.9464285714285714,0.44642857142857145,1.5554027557373047,0.5267857142857143,0.05357142857142857,1.0,center bbox exceeds wall width threshold
1788000103.321696,READY,IGNORED_WALL,False,False,False,,1.9067636728286743,1.2739781141281128,1.0,0.5267857142857143,1.0930578708648682,0.5,0.0,1.0,center bbox exceeds wall width threshold
1788000103.5640357,READY,IGNORED_WALL,False,False,False,,2.659886360168457,1.808823823928833,1.0,0.45535714285714285,1.8505007028579712,0.5,0.0,1.0,center bbox exceeds wall width threshold
1788000103.806881,READY,CANDIDATE,True,True,False,left,4.088327407836914,2.05831241607666,0.21428571428571427,0.21428571428571427,2.668339967727661,0.6875,0.5803571428571429,0.7946428571428571,center bbox awaiting confirmation
1788000104.04595,READY,CANDIDATE,True,True,False,left,3.3975422382354736,1.9090029001235962,0.44642857142857145,0.5357142857142857,2.4610655307769775,0.7767857142857143,0.5535714285714286,1.0,center bbox awaiting confirmation
1788000104.2893584,READY,CANDIDATE,True,True,False,left,3.5365967750549316,1.904599666595459,0.38392857142857145,0.4017857142857143,2.4286272525787354,0.7098214285714286,0.5178571428571429,0.9017857142857143,center bbox awaiting confirmation
1788000104.52986,READY,CANDIDATE,True,True,False,left,3.924690008163452,2.0584499835968018,0.21428571428571427,0.32142857142857145,2.548288106918335,0.6785714285714286,0.5714285714285714,0.7857142857142857,center bbox awaiting confirmation
1788000104.7704926,READY,CANDIDATE,True,True,False,left,3.8416948318481445,1.970599889755249,0.2857142857142857,0.29464285714285715,2.6642792224884033,0.7232142857142857,0.5803571428571429,0.8660714285714286,center bbox awaiting confirmation
1788000105.0124636,READY,CANDIDATE,True,True,False,left,3.8318166732788086,1.9639843702316284,0.21428571428571427,0.2857142857142857,2.661137819290161,0.6785714285714286,0.5714285714285714,0.7857142857142857,center bbox awaiting confirmation
1788000105.2512364,READY,CANDIDATE,True,True,False,left,3.9455761909484863,2.109722137451172,0.22321428571428573,0.22321428571428573,2.7112090587615967,0.7008928571428571,0.5892857142857143,0.8125,center bbox awaiting confirmation
1788000105.4947448,READY,CANDIDATE,True,True,False,left,3.7710983753204346,1.8935893774032593,0.4107142857142857,0.3392857142857143,2.7100462913513184,0.7946428571428571,0.5892857142857143,1.0,center bbox awaiting confirmation
