timestamp,state,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,reason
1787976084.2163935,READY,False,False,True,,1.855205774307251,,,,center obstacle outside supported cylinder geometry
1787976084.58839,READY,True,True,False,right,1.7686758041381836,1.4041413068771362,0.4107142857142857,0.3169642857142857,supported obstacle
1787976084.9557745,READY,True,True,False,right,1.3384408950805664,1.0983943939208984,0.14285714285714285,0.2767857142857143,supported obstacle
1787976085.3226886,READY,True,True,False,right,1.3751628398895264,1.1297630071640015,0.26785714285714285,0.4419642857142857,supported obstacle
1787976085.6940017,READY,True,True,False,right,1.4862929582595825,1.2073445320129395,0.35714285714285715,0.38839285714285715,supported obstacle
1787976086.061902,READY,True,True,False,right,1.5228911638259888,1.219294786453247,0.36607142857142855,0.3794642857142857,supported obstacle
1787976086.4300413,READY,True,True,False,right,1.5342239141464233,1.2101383209228516,0.38392857142857145,0.38839285714285715,supported obstacle
1787976086.8019753,READY,True,False,False,left,1.6609585285186768,1.2960395812988281,0.1875,0.20535714285714285,supported obstacle
1787976087.1706035,READY,True,True,False,left,1.2979086637496948,1.0213794708251953,0.1875,0.15178571428571427,supported obstacle
1787976087.537509,READY,False,False,True,,2.3006372451782227,,,,center obstacle outside supported cylinder geometry
1787976087.9111683,READY,False,False,True,,2.300053596496582,,,,center obstacle outside supported cylinder geometry
1787976088.2804675,READY,False,False,True,,2.286625862121582,,,,center obstacle outside supported cylinder geometry
1787976088.6487095,READY,False,False,True,,2.2579710483551025,,,,center obstacle outside supported cylinder geometry
1787976089.0200162,READY,False,False,True,,2.263810634613037,,,,center obstacle outside supported cylinder geometry
1787976089.3872058,READY,False,False,True,,2.2644381523132324,,,,center obstacle outside supported cylinder geometry
1787976089.753907,READY,False,False,True,,2.273128032684326,,,,center obstacle outside supported cylinder geometry
1787976090.124975,READY,False,False,True,,2.2502832412719727,,,,center obstacle outside supported cylinder geometry
1787976090.4926734,READY,False,False,True,,2.287231922149658,,,,center obstacle outside supported cylinder geometry
1787976090.8603947,READY,False,False,True,,2.2383525371551514,,,,center obstacle outside supported cylinder geometry
1787976091.231901,READY,False,False,True,,2.245924472808838,,,,center obstacle outside supported cylinder geometry
1787976091.600135,READY,False,False,True,,2.243727922439575,,,,center obstacle outside supported cylinder geometry
1787976091.9682283,READY,False,False,True,,2.2357120513916016,,,,center obstacle outside supported cylinder geometry
1787976092.3400304,READY,False,False,True,,2.343050956726074,,,,center obstacle outside supported cylinder geometry
1787976092.708264,READY,False,False,True,,2.2453055381774902,,,,center obstacle outside supported cylinder geometry
1787976093.075812,READY,False,False,True,,2.2411694526672363,,,,center obstacle outside supported cylinder geometry
1787976093.448052,READY,False,False,True,,2.202239990234375,,,,center obstacle outside supported cylinder geometry
1787976093.8155966,READY,False,False,True,,2.4007744789123535,,,,center obstacle outside supported cylinder geometry
1787976094.1830213,READY,False,False,True,,2.4100754261016846,,,,center obstacle outside supported cylinder geometry
1787976094.5537195,READY,False,False,True,,2.289172649383545,,,,center obstacle outside supported cylinder geometry
1787976094.9217398,READY,True,True,False,right,2.042997121810913,1.7502350807189941,0.09821428571428571,0.09821428571428571,supported obstacle
1787976095.2888281,READY,False,False,True,,2.4658591747283936,,,,center obstacle outside supported cylinder geometry
1787976095.6601748,READY,False,False,True,,2.483262062072754,,,,center obstacle outside supported cylinder geometry
1787976096.0284092,READY,False,False,True,,2.5191240310668945,,,,center obstacle outside supported cylinder geometry
1787976096.3966951,READY,False,False,True,,2.429145336151123,,,,center obstacle outside supported cylinder geometry
1787976096.7696269,READY,False,False,True,,2.379430055618286,,,,center obstacle outside supported cylinder geometry
1787976097.1383653,READY,False,False,True,,2.280627965927124,,,,center obstacle outside supported cylinder geometry
1787976097.5085497,READY,False,False,True,,2.1721789836883545,,,,center obstacle outside supported cylinder geometry
1787976097.880584,READY,False,False,True,,2.1756062507629395,,,,center obstacle outside supported cylinder geometry
1787976098.2485046,READY,False,False,True,,2.1693201065063477,,,,center obstacle outside supported cylinder geometry
1787976098.616996,READY,False,False,True,,2.218543291091919,,,,center obstacle outside supported cylinder geometry
1787976098.9885097,READY,False,False,True,,2.193453311920166,,,,center obstacle outside supported cylinder geometry
1787976099.3563995,READY,False,False,True,,2.1304683685302734,,,,center obstacle outside supported cylinder geometry
1787976099.7248025,READY,False,False,True,,2.2469325065612793,,,,center obstacle outside supported cylinder geometry
1787976100.0964332,READY,False,False,True,,1.5937895774841309,,,,center obstacle outside supported cylinder geometry
1787976100.4647658,READY,False,False,True,,1.9307224750518799,,,,center obstacle outside supported cylinder geometry
1787976100.833152,READY,False,False,True,,1.8897072076797485,,,,center obstacle outside supported cylinder geometry
1787976101.206413,READY,False,False,True,,2.1041839122772217,,,,center obstacle outside supported cylinder geometry
1787976101.5753021,READY,False,False,True,,2.083372116088867,,,,center obstacle outside supported cylinder geometry
1787976101.944375,READY,False,False,True,,2.1617939472198486,,,,center obstacle outside supported cylinder geometry
1787976102.3166022,READY,False,False,True,,2.053236961364746,,,,center obstacle outside supported cylinder geometry
1787976102.6850212,READY,False,False,True,,1.8714100122451782,,,,center obstacle outside supported cylinder geometry
1787976103.0531611,READY,False,False,True,,1.6642082929611206,,,,center obstacle outside supported cylinder geometry
1787976103.4246683,READY,False,False,True,,1.603803038597107,,,,center obstacle outside supported cylinder geometry
1787976103.792586,READY,False,False,True,,1.7990882396697998,,,,center obstacle outside supported cylinder geometry
1787976104.161244,READY,False,False,True,,1.8414137363433838,,,,center obstacle outside supported cylinder geometry
1787976104.5335765,READY,False,False,True,,1.5394378900527954,,,,center obstacle outside supported cylinder geometry
1787976104.9028184,READY,False,False,False,,1.2359987497329712,,,,center path clear
1787976105.269674,READY,False,False,False,,1.2243982553482056,,,,center path clear
1787976105.6395843,READY,False,False,False,,1.234673261642456,,,,center path clear
1787976106.0055985,READY,False,False,False,,1.3624275922775269,,,,center path clear
1787976106.3723214,READY,False,False,False,,1.1969672441482544,,,,center path clear
1787976106.7444375,READY,True,True,False,right,1.2809163331985474,1.01652193069458,0.4107142857142857,0.24107142857142858,supported obstacle
1787976107.1112156,READY,False,False,True,,1.4685842990875244,,,,center obstacle outside supported cylinder geometry
1787976107.4788742,READY,False,False,True,,1.4282572269439697,,,,center obstacle outside supported cylinder geometry
1787976107.8496997,READY,False,False,True,,1.4126930236816406,,,,center obstacle outside supported cylinder geometry
1787976108.2192128,READY,True,True,False,right,1.2754466533660889,1.0034418106079102,0.35714285714285715,0.3482142857142857,supported obstacle
1787976108.5871012,READY,True,True,False,left,1.3305575847625732,1.081931710243225,0.10714285714285714,0.11607142857142858,supported obstacle
1787976108.9577613,READY,False,False,True,,1.3561348915100098,,,,center obstacle outside supported cylinder geometry
1787976109.3246443,READY,False,False,True,,1.369600772857666,,,,center obstacle outside supported cylinder geometry
1787976109.6932847,READY,True,True,False,left,1.3271973133087158,1.0763530731201172,0.125,0.125,supported obstacle
1787976110.066084,READY,True,True,False,left,1.3208749294281006,1.079146385192871,0.09821428571428571,0.10714285714285714,supported obstacle
1787976110.4342089,READY,False,False,True,,1.4167784452438354,,,,center obstacle outside supported cylinder geometry
1787976110.8029099,READY,False,False,True,,1.375266194343567,,,,center obstacle outside supported cylinder geometry
1787976111.1741335,READY,False,False,True,,1.3464248180389404,,,,center obstacle outside supported cylinder geometry
1787976111.5435326,READY,True,True,False,left,1.3168346881866455,1.0812675952911377,0.20535714285714285,0.15178571428571427,supported obstacle
1787976111.9106824,READY,False,False,True,,1.37103271484375,,,,center obstacle outside supported cylinder geometry
1787976112.2824137,READY,True,True,False,left,1.3444006443023682,1.1107277870178223,0.19642857142857142,0.16071428571428573,supported obstacle
1787976112.649959,READY,False,False,True,,1.3643876314163208,,,,center obstacle outside supported cylinder geometry
1787976113.0187087,READY,True,True,False,left,1.3584339618682861,1.1223008632659912,0.19642857142857142,0.08928571428571429,supported obstacle
1787976113.3897643,READY,False,False,True,,1.35270357131958,,,,center obstacle outside supported cylinder geometry
1787976113.7586792,READY,True,True,False,right,1.282822847366333,1.0144693851470947,0.36607142857142855,0.3482142857142857,supported obstacle
1787976114.1267292,READY,True,True,False,left,1.3166108131408691,1.067240595817566,0.10714285714285714,0.11607142857142858,supported obstacle
1787976114.5006704,READY,True,True,False,left,1.3572272062301636,1.1157824993133545,0.20535714285714285,0.17857142857142858,supported obstacle
1787976114.8713946,READY,False,False,True,,1.389021635055542,,,,center obstacle outside supported cylinder geometry
1787976115.2425287,READY,True,True,False,left,1.3251752853393555,1.0821681022644043,0.09821428571428571,0.10714285714285714,supported obstacle
1787976115.613022,READY,False,False,True,,1.3918980360031128,,,,center obstacle outside supported cylinder geometry
1787976115.981784,READY,True,True,False,left,1.3341457843780518,1.0831258296966553,0.13392857142857142,0.125,supported obstacle
1787976116.349466,READY,False,False,True,,1.3899650573730469,,,,center obstacle outside supported cylinder geometry
1787976116.722074,READY,True,True,False,left,1.3354220390319824,1.0905578136444092,0.11607142857142858,0.10714285714285714,supported obstacle
1787976117.0895507,READY,False,False,True,,1.3564507961273193,,,,center obstacle outside supported cylinder geometry
1787976117.4581454,READY,True,True,False,left,1.3135734796524048,1.072373628616333,0.08035714285714286,0.09821428571428571,supported obstacle
1787976117.8294308,READY,False,False,True,,1.3560552597045898,,,,center obstacle outside supported cylinder geometry
1787976118.1976655,READY,False,False,True,,1.3495368957519531,,,,center obstacle outside supported cylinder geometry
1787976118.5666053,READY,False,False,True,,1.389652967453003,,,,center obstacle outside supported cylinder geometry
1787976118.9397087,READY,False,False,True,,1.3452576398849487,,,,center obstacle outside supported cylinder geometry
1787976119.3088377,READY,True,True,False,left,1.3365590572357178,1.091863751411438,0.10714285714285714,0.10714285714285714,supported obstacle
1787976119.676821,READY,True,True,False,left,1.3088347911834717,1.0660309791564941,0.09821428571428571,0.09821428571428571,supported obstacle
1787976120.0486257,READY,True,True,False,left,1.3238074779510498,1.0815006494522095,0.09821428571428571,0.10714285714285714,supported obstacle
1787976120.4181776,READY,True,True,False,left,1.2969415187835693,1.057513952255249,0.08035714285714286,0.08928571428571429,supported obstacle
1787976120.786147,READY,True,True,False,left,1.333460807800293,1.0855098962783813,0.11607142857142858,0.10714285714285714,supported obstacle
1787976121.1569998,READY,False,False,True,,1.3551191091537476,,,,center obstacle outside supported cylinder geometry
1787976121.5263278,READY,True,True,False,right,1.2984508275985718,1.0303966999053955,0.41964285714285715,0.3482142857142857,supported obstacle
1787976121.8954556,READY,True,True,False,left,1.3416028022766113,1.091454267501831,0.10714285714285714,0.11607142857142858,supported obstacle
1787976122.2671266,READY,False,False,True,,1.35545814037323,,,,center obstacle outside supported cylinder geometry
1787976122.6360095,READY,False,False,True,,1.3820858001708984,,,,center obstacle outside supported cylinder geometry
1787976123.0073981,READY,True,False,False,left,1.3530327081680298,1.1172940731048584,0.11607142857142858,0.10714285714285714,supported obstacle
1787976123.3792503,READY,True,True,False,left,1.3505140542984009,1.1135681867599487,0.20535714285714285,0.16964285714285715,supported obstacle
1787976123.7464828,READY,False,False,True,,1.348901629447937,,,,center obstacle outside supported cylinder geometry
1787976124.1150067,READY,True,True,False,left,1.303249478340149,1.061187982559204,0.08035714285714286,0.09821428571428571,supported obstacle
1787976124.4856443,READY,False,False,True,,1.3770676851272583,,,,center obstacle outside supported cylinder geometry
1787976124.8533094,READY,False,False,True,,1.3577301502227783,,,,center obstacle outside supported cylinder geometry
1787976125.2222772,READY,True,True,False,left,1.3462117910385132,1.113236665725708,0.19642857142857142,0.15178571428571427,supported obstacle
1787976125.594145,READY,False,False,True,,1.3712700605392456,,,,center obstacle outside supported cylinder geometry
1787976125.963771,READY,True,True,False,left,1.3081893920898438,1.0674753189086914,0.08928571428571429,0.09821428571428571,supported obstacle
1787976126.3329403,READY,True,True,False,left,1.3463037014007568,1.1090071201324463,0.21428571428571427,0.16964285714285715,supported obstacle
1787976126.7081738,READY,True,True,False,left,1.3285841941833496,1.079627275466919,0.11607142857142858,0.10714285714285714,supported obstacle
1787976127.076676,READY,True,True,False,left,1.2989741563796997,1.0497570037841797,0.09821428571428571,0.11607142857142858,supported obstacle
1787976127.4442163,READY,True,True,False,left,1.3206267356872559,1.0704545974731445,0.13392857142857142,0.11607142857142858,supported obstacle
1787976127.8162358,READY,True,True,False,left,1.3233306407928467,1.0735937356948853,0.11607142857142858,0.10714285714285714,supported obstacle
1787976128.1848342,READY,True,True,False,left,1.3635257482528687,1.124363899230957,0.21428571428571427,0.17857142857142858,supported obstacle
1787976128.553666,READY,True,True,False,left,1.3251208066940308,1.0816051959991455,0.08928571428571429,0.09821428571428571,supported obstacle
1787976128.9254782,READY,False,False,True,,1.2904181480407715,,,,center obstacle outside supported cylinder geometry
1787976129.2931185,READY,False,False,True,,1.386985182762146,,,,center obstacle outside supported cylinder geometry
1787976129.6614792,READY,False,False,True,,1.299443006515503,,,,center obstacle outside supported cylinder geometry
1787976130.0345857,READY,True,True,False,left,1.3330479860305786,1.0837396383285522,0.10714285714285714,0.10714285714285714,supported obstacle
1787976130.403881,READY,True,True,False,left,1.3176498413085938,1.0672248601913452,0.09821428571428571,0.09821428571428571,supported obstacle
1787976130.7735405,READY,True,True,False,left,1.3101656436920166,1.065096378326416,0.08035714285714286,0.09821428571428571,supported obstacle
1787976131.1443036,READY,False,False,True,,1.2913727760314941,,,,center obstacle outside supported cylinder geometry
1787976131.5114799,READY,False,False,False,,1.0456609725952148,,,,center path clear
1787976131.8766625,READY,False,False,False,,1.0302293300628662,,,,center path clear
1787976132.246625,READY,True,True,False,right,1.2263975143432617,0.9629861116409302,0.35714285714285715,0.5401785714285714,supported obstacle
1787976132.6139731,READY,True,True,False,left,1.156277060508728,0.9114035367965698,0.16071428571428573,0.22321428571428573,supported obstacle
1787976132.9816484,READY,False,False,True,,1.3692439794540405,,,,center obstacle outside supported cylinder geometry
1787976133.352589,READY,False,False,True,,1.439908742904663,,,,center obstacle outside supported cylinder geometry
1787976133.720868,READY,False,False,True,,1.4872381687164307,,,,center obstacle outside supported cylinder geometry
1787976134.0891821,READY,False,False,True,,1.420044183731079,,,,center obstacle outside supported cylinder geometry
1787976134.463422,READY,False,False,True,,1.4475359916687012,,,,center obstacle outside supported cylinder geometry
1787976134.8337111,READY,False,False,True,,1.543927550315857,,,,center obstacle outside supported cylinder geometry
1787976135.2033093,READY,False,False,True,,1.4488321542739868,,,,center obstacle outside supported cylinder geometry
1787976135.576295,READY,True,True,False,right,1.3103673458099365,1.0245702266693115,0.4017857142857143,0.5357142857142857,supported obstacle
1787976135.9431345,READY,False,False,True,,1.3809828758239746,,,,center obstacle outside supported cylinder geometry
1787976136.3103275,READY,False,False,True,,1.4087555408477783,,,,center obstacle outside supported cylinder geometry
1787976136.6816025,READY,False,False,True,,1.3762141466140747,,,,center obstacle outside supported cylinder geometry
1787976137.0503983,READY,True,True,False,left,1.2629097700119019,1.001458764076233,0.09821428571428571,0.125,supported obstacle
1787976137.417352,READY,False,False,False,,1.1639034748077393,,,,center path clear
1787976137.788185,READY,True,False,False,left,1.0995802879333496,0.8737650513648987,0.15178571428571427,0.08928571428571429,supported obstacle
1787976138.156148,READY,True,False,False,right,1.724331259727478,1.4208279848098755,0.3482142857142857,0.4107142857142857,supported obstacle
1787976138.5236924,READY,False,False,True,,1.8072930574417114,,,,center obstacle outside supported cylinder geometry
1787976138.8982277,READY,True,True,False,right,1.5891931056976318,1.3025104999542236,0.39285714285714285,0.5223214285714286,supported obstacle
1787976139.2674017,READY,True,False,False,right,2.471519947052002,2.030701160430908,0.17857142857142858,0.5401785714285714,supported obstacle
1787976139.635595,READY,True,False,False,right,2.1618008613586426,1.5509471893310547,0.17857142857142858,0.5401785714285714,supported obstacle
1787976140.0075412,READY,True,False,False,right,2.7803099155426025,1.9276440143585205,0.17857142857142858,0.5401785714285714,supported obstacle
1787976140.3755949,READY,True,False,False,right,2.5451836585998535,1.7201372385025024,0.1875,0.5401785714285714,supported obstacle
1787976140.7433884,READY,True,False,False,right,2.104280948638916,1.4998520612716675,0.17857142857142858,0.5401785714285714,supported obstacle
1787976141.1144238,READY,True,False,False,right,1.3854858875274658,1.131504774093628,0.3125,0.2544642857142857,supported obstacle
1787976141.4806318,READY,False,False,True,,2.1857752799987793,,,,center obstacle outside supported cylinder geometry
1787976141.8485327,READY,False,False,True,,2.047302722930908,,,,center obstacle outside supported cylinder geometry
1787976142.2210045,READY,True,False,False,right,2.0828421115875244,1.8146992921829224,0.35714285714285715,0.38839285714285715,supported obstacle
1787976142.5894804,READY,True,True,False,left,2.247697353363037,1.8752504587173462,0.3392857142857143,0.1875,supported obstacle
1787976142.9566476,READY,False,False,True,,2.254077911376953,,,,center obstacle outside supported cylinder geometry
1787976143.3289945,READY,False,False,True,,1.9822536706924438,,,,center obstacle outside supported cylinder geometry
1787976143.6997638,READY,False,False,True,,2.052887439727783,,,,center obstacle outside supported cylinder geometry
1787976144.068822,READY,False,False,True,,2.123417854309082,,,,center obstacle outside supported cylinder geometry
1787976144.440222,READY,True,True,False,left,2.120130777359009,1.864556908607483,0.14285714285714285,0.13839285714285715,supported obstacle
1787976144.8069735,READY,False,False,True,,2.2374367713928223,,,,center obstacle outside supported cylinder geometry
1787976145.1736534,READY,False,False,True,,2.353088855743408,,,,center obstacle outside supported cylinder geometry
1787976145.544366,READY,False,False,True,,2.578455924987793,,,,center obstacle outside supported cylinder geometry
1787976145.9109466,READY,False,False,True,,2.4788403511047363,,,,center obstacle outside supported cylinder geometry
1787976146.2776353,READY,False,False,True,,2.7259154319763184,,,,center obstacle outside supported cylinder geometry
1787976146.649573,READY,True,True,False,left,2.698737621307373,1.9529515504837036,0.39285714285714285,0.42410714285714285,supported obstacle
1787976147.018299,READY,True,True,False,left,2.6478986740112305,1.9868594408035278,0.41964285714285715,0.42410714285714285,supported obstacle
1787976147.3880653,READY,True,False,False,left,2.572503089904785,2.308877944946289,0.07142857142857142,0.1875,supported obstacle
1787976147.7598262,READY,False,False,True,,2.501413106918335,,,,center obstacle outside supported cylinder geometry
1787976148.128737,READY,True,True,False,left,2.8227553367614746,1.9685837030410767,0.39285714285714285,0.4330357142857143,supported obstacle
1787976148.4980998,READY,False,False,True,,2.5626320838928223,,,,center obstacle outside supported cylinder geometry
1787976148.8700755,READY,True,True,False,left,2.696884870529175,1.988838791847229,0.39285714285714285,0.42410714285714285,supported obstacle
1787976149.2378604,READY,False,False,True,,2.511643886566162,,,,center obstacle outside supported cylinder geometry
1787976149.604582,READY,False,False,True,,2.4996986389160156,,,,center obstacle outside supported cylinder geometry
1787976149.9746816,READY,False,False,True,,2.6563472747802734,,,,center obstacle outside supported cylinder geometry
1787976150.3432336,READY,True,True,False,left,2.6690833568573,1.9862916469573975,0.4107142857142857,0.42410714285714285,supported obstacle
1787976150.7118852,READY,True,False,False,left,2.544238805770874,2.2676358222961426,0.05357142857142857,0.19642857142857142,supported obstacle
1787976151.0820935,READY,False,False,True,,2.64194655418396,,,,center obstacle outside supported cylinder geometry
1787976151.4495642,READY,False,False,True,,2.553391218185425,,,,center obstacle outside supported cylinder geometry
1787976151.8191214,READY,False,False,True,,2.527693748474121,,,,center obstacle outside supported cylinder geometry
1787976152.1930683,READY,False,False,True,,2.4590277671813965,,,,center obstacle outside supported cylinder geometry
1787976152.5624523,READY,False,False,True,,2.5238149166107178,,,,center obstacle outside supported cylinder geometry
1787976152.9346747,READY,False,False,True,,2.74240779876709,,,,center obstacle outside supported cylinder geometry
1787976153.3082302,READY,True,True,False,left,2.787264585494995,1.9866845607757568,0.375,0.42410714285714285,supported obstacle
1787976153.6757038,READY,False,False,True,,2.5907721519470215,,,,center obstacle outside supported cylinder geometry
1787976154.0424652,READY,False,False,True,,2.5403027534484863,,,,center obstacle outside supported cylinder geometry
1787976154.413906,READY,True,True,False,left,2.769242525100708,2.3130106925964355,0.38392857142857145,0.25892857142857145,supported obstacle
1787976154.7825878,READY,True,True,False,left,2.6920723915100098,1.94405198097229,0.41964285714285715,0.42410714285714285,supported obstacle
1787976155.152407,READY,True,True,False,left,2.696122407913208,1.981987476348877,0.4107142857142857,0.42410714285714285,supported obstacle
1787976155.524936,READY,False,False,True,,2.4593019485473633,,,,center obstacle outside supported cylinder geometry
1787976155.8925853,READY,False,False,True,,2.446152448654175,,,,center obstacle outside supported cylinder geometry
1787976156.2608297,READY,False,False,True,,2.5155608654022217,,,,center obstacle outside supported cylinder geometry
1787976156.6335135,READY,False,False,True,,2.575133800506592,,,,center obstacle outside supported cylinder geometry
1787976157.0017848,READY,True,False,False,left,2.564650297164917,2.287327527999878,0.2857142857142857,0.33035714285714285,supported obstacle
1787976157.3693674,READY,False,False,True,,2.435451030731201,,,,center obstacle outside supported cylinder geometry
1787976157.7405179,READY,True,True,False,left,2.726996660232544,2.315725803375244,0.39285714285714285,0.26785714285714285,supported obstacle
1787976158.1073647,READY,False,False,True,,2.592355251312256,,,,center obstacle outside supported cylinder geometry
1787976158.4747021,READY,False,False,True,,2.5409560203552246,,,,center obstacle outside supported cylinder geometry
1787976158.8468175,READY,True,True,False,left,3.165297508239746,1.9611351490020752,0.20535714285714285,0.40625,supported obstacle
1787976159.215146,READY,True,True,False,left,3.2141971588134766,2.182335615158081,0.19642857142857142,0.42410714285714285,supported obstacle
1787976159.5831907,READY,True,True,False,left,3.198720693588257,2.0675783157348633,0.1875,0.40625,supported obstacle
1787976159.9551668,READY,True,True,False,left,3.198251724243164,2.051633834838867,0.1875,0.40625,supported obstacle
1787976160.3242915,READY,True,True,False,left,3.1855995655059814,2.030179023742676,0.19642857142857142,0.40625,supported obstacle
1787976160.69268,READY,True,True,False,left,3.192828893661499,2.048018217086792,0.1875,0.39732142857142855,supported obstacle
1787976161.0641713,READY,True,True,False,left,3.2220993041992188,2.1133689880371094,0.19642857142857142,0.40625,supported obstacle
1787976161.4330876,READY,True,True,False,left,3.220317840576172,2.0672600269317627,0.1875,0.40625,supported obstacle
1787976161.8013115,READY,True,True,False,right,3.2091288566589355,2.0471982955932617,0.17857142857142858,0.40625,supported obstacle
1787976162.172215,READY,True,True,False,right,3.165219783782959,2.035494565963745,0.17857142857142858,0.39732142857142855,supported obstacle
1787976162.5394866,READY,True,True,False,left,3.208761692047119,2.110424041748047,0.19642857142857142,0.40625,supported obstacle
1787976162.9071693,READY,True,True,False,left,3.2318763732910156,2.055084705352783,0.1875,0.40625,supported obstacle
1787976163.2783375,READY,True,True,False,left,3.219665050506592,2.0809669494628906,0.1875,0.40625,supported obstacle
1787976163.646413,READY,True,True,False,left,3.176187515258789,2.0267934799194336,0.19642857142857142,0.39732142857142855,supported obstacle
1787976164.0143306,READY,True,True,False,left,3.2086899280548096,2.1066837310791016,0.20535714285714285,0.40625,supported obstacle
1787976164.3862324,READY,True,True,False,right,3.2270278930664062,2.0876078605651855,0.17857142857142858,0.40625,supported obstacle
1787976164.7549207,READY,True,True,False,left,3.216928005218506,2.0493369102478027,0.1875,0.40625,supported obstacle
1787976165.123834,READY,True,True,False,left,3.2077720165252686,2.022921323776245,0.1875,0.39732142857142855,supported obstacle
1787976165.4971263,READY,True,True,False,right,3.1980347633361816,2.0407190322875977,0.17857142857142858,0.39732142857142855,supported obstacle
1787976165.8655782,READY,True,True,False,left,3.1959145069122314,2.1033589839935303,0.1875,0.40625,supported obstacle
1787976166.2335527,READY,True,True,False,right,3.1785006523132324,2.067646026611328,0.17857142857142858,0.40625,supported obstacle
1787976166.6048815,READY,True,True,False,right,3.2041194438934326,2.084867000579834,0.17857142857142858,0.40625,supported obstacle
1787976166.971827,READY,True,True,False,right,3.2395012378692627,2.0791831016540527,0.17857142857142858,0.39732142857142855,supported obstacle
1787976167.3391824,READY,True,True,False,left,3.244361162185669,2.084050178527832,0.1875,0.40625,supported obstacle
1787976167.7102487,READY,True,True,False,left,3.243485927581787,2.0909953117370605,0.1875,0.40625,supported obstacle
1787976168.0780544,READY,True,True,False,left,3.2509384155273438,2.1002960205078125,0.1875,0.40625,supported obstacle
1787976168.445767,READY,True,True,False,right,3.248534679412842,2.1189889907836914,0.17857142857142858,0.40625,supported obstacle
1787976168.8175526,READY,True,True,False,right,3.2492594718933105,2.1204864978790283,0.17857142857142858,0.40625,supported obstacle
