timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787982146.5510135,CRUISING,BLOCKED,True,True,True,,3.2182486057281494,,1.0,0.0625,2.549713373184204,0.5,0.0,1.0,center obstacle has no traversable side
1787982155.299245,FAILED,BLOCKED,True,True,True,,3.168911933898926,,1.0,0.0625,2.524315118789673,0.5,0.0,1.0,center obstacle has no traversable side
1787982155.6859741,FAILED,BLOCKED,True,True,True,,3.1370973587036133,,1.0,0.0625,2.502976894378662,0.5,0.0,1.0,center obstacle has no traversable side
1787982156.0655336,FAILED,OBSTACLE,True,True,False,left,3.1431634426116943,2.233322858810425,0.08928571428571429,0.10714285714285714,2.4697909355163574,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982156.4442534,FAILED,OBSTACLE,True,True,False,left,3.139988899230957,2.2562754154205322,0.08035714285714286,0.10714285714285714,2.477461338043213,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982156.8269136,FAILED,OBSTACLE,True,True,False,left,3.102719783782959,2.2735350131988525,0.08035714285714286,0.10714285714285714,2.4866976737976074,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982157.1964743,FAILED,BLOCKED,True,True,True,,3.1481008529663086,,1.0,0.0625,2.5080485343933105,0.5,0.0,1.0,center obstacle has no traversable side
1787982157.566933,FAILED,OBSTACLE,True,True,False,left,3.14091157913208,2.2799506187438965,0.08035714285714286,0.10714285714285714,2.4832992553710938,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982157.939422,FAILED,OBSTACLE,True,True,False,left,3.1149840354919434,2.268101453781128,0.08035714285714286,0.10714285714285714,2.4873127937316895,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982158.3082085,FAILED,OBSTACLE,True,True,False,left,3.1454415321350098,2.274726390838623,0.07142857142857142,0.10714285714285714,2.4922938346862793,0.5803571428571429,0.5446428571428571,0.6160714285714286,obstacle with traversable tangent
1787982158.6771686,FAILED,BLOCKED,True,True,True,,3.137704372406006,,1.0,0.0625,2.5270702838897705,0.5,0.0,1.0,center obstacle has no traversable side
1787982159.0502489,FAILED,BLOCKED,True,True,True,,3.15944504737854,,1.0,0.0625,2.554733991622925,0.5,0.0,1.0,center obstacle has no traversable side
1787982159.4209666,FAILED,OBSTACLE,True,True,False,left,3.146042823791504,2.26627254486084,0.08035714285714286,0.10714285714285714,2.4792397022247314,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982159.7904005,FAILED,OBSTACLE,True,True,False,left,3.1343488693237305,2.219327449798584,0.08928571428571429,0.11607142857142858,2.476302146911621,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982160.1615274,FAILED,BLOCKED,True,True,True,,3.1617050170898438,,1.0,0.0625,2.5234193801879883,0.5,0.0,1.0,center obstacle has no traversable side
1787982160.5302296,FAILED,OBSTACLE,True,True,False,left,3.1087584495544434,2.287921905517578,0.08035714285714286,0.10714285714285714,2.4884033203125,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982160.8993876,FAILED,OBSTACLE,True,True,False,left,3.154829502105713,2.320081949234009,0.0625,0.10714285714285714,2.5057029724121094,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982161.2721667,FAILED,OBSTACLE,True,True,False,left,3.1045727729797363,2.201510190963745,0.08928571428571429,0.125,2.469773292541504,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982161.6413834,FAILED,OBSTACLE,True,True,False,left,3.1422526836395264,2.2552103996276855,0.08928571428571429,0.10714285714285714,2.471670150756836,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982162.0112574,FAILED,OBSTACLE,True,True,False,left,3.1484110355377197,2.3208296298980713,0.0625,0.08928571428571429,2.4986562728881836,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982162.3849132,FAILED,OBSTACLE,True,True,False,left,3.1552233695983887,2.2936835289001465,0.08035714285714286,0.10714285714285714,2.487940788269043,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982162.7565496,FAILED,OBSTACLE,True,True,False,left,3.1408114433288574,2.2220282554626465,0.08928571428571429,0.10714285714285714,2.475292205810547,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982163.1242247,FAILED,BLOCKED,True,True,True,,3.163165330886841,,1.0,0.0625,2.519484519958496,0.5,0.0,1.0,center obstacle has no traversable side
1787982163.4967675,FAILED,OBSTACLE,True,True,False,left,3.1152541637420654,2.240474224090576,0.08928571428571429,0.11607142857142858,2.477386713027954,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982163.8655372,FAILED,OBSTACLE,True,True,False,left,3.1057446002960205,2.1966779232025146,0.09821428571428571,0.11607142857142858,2.4537556171417236,0.5758928571428571,0.5267857142857143,0.625,obstacle with traversable tangent
1787982164.2346356,FAILED,OBSTACLE,True,True,False,left,3.1256771087646484,2.285867691040039,0.08035714285714286,0.10714285714285714,2.489025831222534,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982164.6071682,FAILED,OBSTACLE,True,True,False,left,3.124575138092041,2.3061506748199463,0.07142857142857142,0.10714285714285714,2.4953575134277344,0.5803571428571429,0.5446428571428571,0.6160714285714286,obstacle with traversable tangent
1787982164.9766643,FAILED,OBSTACLE,True,True,False,left,3.120131492614746,2.255971908569336,0.08928571428571429,0.10714285714285714,2.4798531532287598,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982165.3466089,FAILED,OBSTACLE,True,True,False,left,3.169741630554199,2.2713136672973633,0.08035714285714286,0.10714285714285714,2.4880425930023193,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982165.72024,FAILED,OBSTACLE,True,True,False,left,3.1478219032287598,2.276001453399658,0.08035714285714286,0.10714285714285714,2.4949283599853516,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982166.0912256,FAILED,OBSTACLE,True,True,False,left,3.1302480697631836,2.341336488723755,0.0625,0.10714285714285714,2.517608642578125,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982166.4602928,FAILED,OBSTACLE,True,True,False,left,3.139791488647461,2.2192163467407227,0.08035714285714286,0.10714285714285714,2.465928316116333,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982166.8315747,FAILED,BLOCKED,True,True,True,,3.137122631072998,,1.0,0.0625,2.5375118255615234,0.5,0.0,1.0,center obstacle has no traversable side
1787982167.200503,FAILED,OBSTACLE,True,True,False,left,3.1063570976257324,2.2333571910858154,0.09821428571428571,0.10714285714285714,2.461254596710205,0.5758928571428571,0.5267857142857143,0.625,obstacle with traversable tangent
1787982167.569473,FAILED,OBSTACLE,True,True,False,left,3.1542787551879883,2.2318594455718994,0.09821428571428571,0.11607142857142858,2.462151050567627,0.5758928571428571,0.5267857142857143,0.625,obstacle with traversable tangent
1787982167.9421659,FAILED,OBSTACLE,True,True,False,left,3.136701822280884,2.274482250213623,0.08035714285714286,0.10714285714285714,2.496581554412842,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982168.3130019,FAILED,OBSTACLE,True,True,False,left,3.0917506217956543,2.1665737628936768,0.10714285714285714,0.13392857142857142,2.45056414604187,0.5714285714285714,0.5178571428571429,0.625,obstacle with traversable tangent
1787982168.682952,FAILED,OBSTACLE,True,True,False,left,3.166651725769043,2.247006416320801,0.08928571428571429,0.10714285714285714,2.4711735248565674,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982169.0568836,FAILED,OBSTACLE,True,True,False,left,3.161835193634033,2.324467897415161,0.0625,0.10714285714285714,2.511486530303955,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982169.4255633,FAILED,OBSTACLE,True,True,False,left,3.1466283798217773,2.3065590858459473,0.07142857142857142,0.10714285714285714,2.494626045227051,0.5803571428571429,0.5446428571428571,0.6160714285714286,obstacle with traversable tangent
1787982169.7940302,FAILED,OBSTACLE,True,True,False,left,3.1246836185455322,2.247265577316284,0.08928571428571429,0.10714285714285714,2.4753642082214355,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982170.1660507,FAILED,OBSTACLE,True,True,False,left,3.1020193099975586,2.3174045085906982,0.0625,0.10714285714285714,2.5056962966918945,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982170.534988,FAILED,OBSTACLE,True,True,False,left,3.138744831085205,2.2591333389282227,0.08035714285714286,0.10714285714285714,2.4880828857421875,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982170.9044054,FAILED,OBSTACLE,True,True,False,left,3.0998058319091797,2.1433379650115967,0.10714285714285714,0.13392857142857142,2.429450511932373,0.5714285714285714,0.5178571428571429,0.625,obstacle with traversable tangent
1787982171.277872,FAILED,OBSTACLE,True,True,False,left,3.101555109024048,2.2435595989227295,0.08035714285714286,0.10714285714285714,2.474403142929077,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982171.648491,FAILED,OBSTACLE,True,True,False,left,3.1506688594818115,2.3164992332458496,0.07142857142857142,0.10714285714285714,2.500967025756836,0.5892857142857143,0.5535714285714286,0.625,obstacle with traversable tangent
1787982172.0175889,FAILED,BLOCKED,True,True,True,,3.146397113800049,,1.0,0.0625,2.5118563175201416,0.5,0.0,1.0,center obstacle has no traversable side
1787982172.3906984,FAILED,OBSTACLE,True,True,False,left,3.152573585510254,2.29659104347229,0.08035714285714286,0.10714285714285714,2.495410442352295,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982172.7598965,FAILED,BLOCKED,True,True,True,,3.139587640762329,,1.0,0.0625,2.5090324878692627,0.5,0.0,1.0,center obstacle has no traversable side
1787982173.1290085,FAILED,OBSTACLE,True,True,False,left,3.145616054534912,2.2220287322998047,0.09821428571428571,0.10714285714285714,2.46395206451416,0.5758928571428571,0.5267857142857143,0.625,obstacle with traversable tangent
1787982173.5015826,FAILED,OBSTACLE,True,True,False,left,3.1171469688415527,2.263280153274536,0.08928571428571429,0.10714285714285714,2.4759063720703125,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982173.870311,FAILED,OBSTACLE,True,True,False,left,3.157456874847412,2.2559804916381836,0.08928571428571429,0.10714285714285714,2.4847822189331055,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982174.2393918,FAILED,OBSTACLE,True,True,False,left,3.1090734004974365,2.233060359954834,0.08928571428571429,0.10714285714285714,2.4641196727752686,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982174.613413,FAILED,OBSTACLE,True,True,False,left,3.161564588546753,2.2986462116241455,0.07142857142857142,0.10714285714285714,2.5090527534484863,0.5803571428571429,0.5446428571428571,0.6160714285714286,obstacle with traversable tangent
1787982174.9838521,FAILED,OBSTACLE,True,True,False,left,3.1530418395996094,2.2549731731414795,0.08035714285714286,0.10714285714285714,2.473679542541504,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982175.3545692,FAILED,OBSTACLE,True,True,False,left,3.1554620265960693,2.3053932189941406,0.0625,0.10714285714285714,2.499276638031006,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982175.7260926,FAILED,BLOCKED,True,True,True,,3.148078203201294,,1.0,0.0625,2.5091264247894287,0.5,0.0,1.0,center obstacle has no traversable side
1787982176.0948627,FAILED,OBSTACLE,True,True,False,left,3.1497883796691895,2.295793056488037,0.0625,0.10714285714285714,2.4939992427825928,0.5758928571428571,0.5446428571428571,0.6071428571428571,obstacle with traversable tangent
1787982176.4639554,FAILED,OBSTACLE,True,True,False,left,3.1166086196899414,2.211170196533203,0.08928571428571429,0.125,2.467188596725464,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982176.836308,FAILED,OBSTACLE,True,True,False,left,3.1618850231170654,2.309483051300049,0.0625,0.10714285714285714,2.5004265308380127,0.5848214285714286,0.5535714285714286,0.6160714285714286,obstacle with traversable tangent
1787982177.2053456,FAILED,OBSTACLE,True,True,False,left,3.1521430015563965,2.277944564819336,0.08035714285714286,0.10714285714285714,2.491267681121826,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982177.5753386,FAILED,OBSTACLE,True,True,False,left,3.110980987548828,2.257662057876587,0.08928571428571429,0.10714285714285714,2.4856462478637695,0.5803571428571429,0.5357142857142857,0.625,obstacle with traversable tangent
1787982177.9488387,FAILED,OBSTACLE,True,True,False,left,3.1381123065948486,2.2986762523651123,0.07142857142857142,0.10714285714285714,2.498321056365967,0.5892857142857143,0.5535714285714286,0.625,obstacle with traversable tangent
1787982178.320628,FAILED,BLOCKED,True,True,True,,3.153958320617676,,1.0,0.0625,2.510133743286133,0.5,0.0,1.0,center obstacle has no traversable side
1787982178.6902347,FAILED,OBSTACLE,True,True,False,left,3.163102388381958,2.246799945831299,0.08035714285714286,0.10714285714285714,2.4913623332977295,0.5848214285714286,0.5446428571428571,0.625,obstacle with traversable tangent
1787982179.0611293,FAILED,BLOCKED,True,True,True,,3.136648654937744,,1.0,0.0625,2.513481616973877,0.5,0.0,1.0,center obstacle has no traversable side
