timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788704080.8962986,35,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704081.7359529,36,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704082.1920295,37,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704082.6329658,38,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704083.062442,39,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704083.4913902,40,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704083.920577,41,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704084.3511748,42,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704084.7801077,43,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704085.2083485,44,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704085.6380672,45,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704086.0680113,46,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704086.495595,47,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704086.9256861,48,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704087.3547297,49,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704087.783339,50,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704088.212879,51,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704088.6433678,52,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704089.0712025,53,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704089.501486,54,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704089.9307635,55,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704090.3592322,56,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704090.7876055,57,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704091.218087,58,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704091.6481664,59,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704092.0835285,60,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704092.5137,61,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704092.9427376,62,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704093.3740783,63,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704093.8019514,64,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704094.2325535,65,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704094.6609254,66,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704095.0888927,67,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704095.5176418,68,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704095.949528,69,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704096.3791554,70,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704096.8094652,71,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704097.2396245,72,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704097.6667778,73,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704098.0946114,74,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704098.5231597,75,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704098.9517632,76,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704099.38137,77,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704099.810762,78,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704100.2411242,79,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704100.671686,80,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704101.1002755,81,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704101.5295863,82,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704101.95966,83,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704102.3876529,84,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704102.816218,85,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704103.2460492,86,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704103.6734772,87,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704104.1017647,88,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704104.5312746,89,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704104.9600806,90,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704105.3908496,91,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704105.819678,92,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704106.248804,93,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704106.6780148,94,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704107.107364,95,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704107.537567,96,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704107.9656856,97,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704108.3944662,98,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704108.8262544,99,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704109.2565088,100,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704109.6849744,101,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704110.1155202,102,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704110.5448782,103,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
1788704110.9731455,104,1,1,0,0,False,0.3,[],0,0.2596261501312256,175.89093017578125,129.60380935668945,0.04965915679931641
