timestamp,state,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787980885.1093614,READY,False,False,False,,3.1242079734802246,,,,,,,center path clear
1787980885.493767,READY,False,False,False,,3.14170503616333,,,,,,,center path clear
1787980885.866618,READY,False,False,True,,3.133079767227173,,,,,,,center obstacle outside supported cylinder geometry
1787980886.236993,READY,False,False,True,,3.124533176422119,,,,,,,center obstacle outside supported cylinder geometry
1787980886.6102731,READY,False,False,False,,3.13749098777771,,,,,,,center path clear
1787980886.9815254,READY,False,False,False,,3.1462159156799316,,,,,,,center path clear
1787980887.3482144,READY,False,False,False,,3.15146541595459,,,,,,,center path clear
1787980887.7183175,READY,False,False,False,,3.1331896781921387,,,,,,,center path clear
1787980888.0855954,READY,False,False,False,,3.1359341144561768,,,,,,,center path clear
1787980888.4521258,READY,False,False,False,,3.1427602767944336,,,,,,,center path clear
1787980888.8214266,READY,False,False,False,,3.120145082473755,,,,,,,center path clear
1787980889.1873307,READY,False,False,False,,3.1250758171081543,,,,,,,center path clear
1787980889.554406,READY,False,False,False,,3.1277530193328857,,,,,,,center path clear
1787980889.9242733,READY,False,False,False,,3.143108367919922,,,,,,,center path clear
1787980890.290712,READY,False,False,False,,3.1437277793884277,,,,,,,center path clear
1787980890.6573353,READY,False,False,False,,3.116588592529297,,,,,,,center path clear
1787980891.0266619,READY,False,False,False,,3.121764659881592,,,,,,,center path clear
1787980891.3932486,READY,False,False,False,,3.118769407272339,,,,,,,center path clear
1787980891.7590775,READY,False,False,False,,3.128492593765259,,,,,,,center path clear
1787980892.1282856,READY,False,False,False,,3.1329855918884277,,,,,,,center path clear
1787980892.4941704,READY,False,False,False,,3.131930351257324,,,,,,,center path clear
1787980892.8602452,READY,False,False,False,,3.1338186264038086,,,,,,,center path clear
1787980893.22959,READY,False,False,False,,3.126736640930176,,,,,,,center path clear
1787980893.5952663,READY,False,False,False,,3.118237018585205,,,,,,,center path clear
1787980893.9623554,READY,False,False,True,,3.0895142555236816,,,,,,,center obstacle outside supported cylinder geometry
1787980894.3313208,READY,False,False,True,,3.1183128356933594,,,,,,,center obstacle outside supported cylinder geometry
1787980894.6974802,READY,False,False,False,,3.139979362487793,,,,,,,center path clear
1787980895.06329,READY,False,False,True,,3.1890499591827393,,,,,,,center obstacle outside supported cylinder geometry
1787980895.4333262,READY,False,False,False,,3.2189838886260986,,,,,,,center path clear
1787980895.8001728,READY,True,True,False,right,2.8779287338256836,1.9381592273712158,0.05357142857142857,0.13392857142857142,0.4642857142857143,0.4375,0.49107142857142855,supported obstacle
1787980896.1682518,READY,True,False,False,left,3.046419143676758,2.271960496902466,0.16071428571428573,0.10714285714285714,0.75,0.6696428571428571,0.8303571428571429,supported obstacle
1787980896.5382166,READY,False,False,False,,3.2971880435943604,,,,,,,center path clear
1787980896.9054263,READY,True,True,False,right,3.1317138671875,2.1272077560424805,0.05357142857142857,0.10714285714285714,0.4732142857142857,0.44642857142857145,0.5,supported obstacle
1787980897.2733817,READY,True,True,False,left,3.1456985473632812,2.1019949913024902,0.05357142857142857,0.14285714285714285,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980897.6451063,READY,True,True,False,left,3.1391396522521973,2.1476964950561523,0.05357142857142857,0.10714285714285714,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980898.0140834,READY,True,True,False,left,3.125092029571533,2.1036219596862793,0.05357142857142857,0.10714285714285714,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980898.3832858,READY,True,True,False,left,3.1221227645874023,2.099660873413086,0.05357142857142857,0.11607142857142858,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980898.7558856,READY,True,True,False,left,3.108795166015625,2.010240077972412,0.0625,0.13392857142857142,0.48660714285714285,0.45535714285714285,0.5178571428571429,supported obstacle
1787980899.1235104,READY,True,True,False,left,3.1241393089294434,2.1507413387298584,0.05357142857142857,0.10714285714285714,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980899.4897552,READY,False,False,True,,3.174468517303467,,,,,,,center obstacle outside supported cylinder geometry
1787980899.8590782,READY,False,False,True,,3.15897536277771,,,,,,,center obstacle outside supported cylinder geometry
1787980900.2252364,READY,False,False,True,,3.1547324657440186,,,,,,,center obstacle outside supported cylinder geometry
1787980900.5918748,READY,True,True,False,left,3.1406939029693604,2.199953079223633,0.05357142857142857,0.10714285714285714,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980900.9615867,READY,False,False,True,,3.1299805641174316,,,,,,,center obstacle outside supported cylinder geometry
1787980901.3283253,READY,True,True,False,left,3.1289217472076416,2.124842405319214,0.05357142857142857,0.11607142857142858,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980901.6938932,READY,False,False,True,,3.128323554992676,,,,,,,center obstacle outside supported cylinder geometry
1787980902.062949,READY,False,False,True,,3.138068914413452,,,,,,,center obstacle outside supported cylinder geometry
1787980902.4301445,READY,True,True,False,left,3.144655704498291,2.1926698684692383,0.05357142857142857,0.09821428571428571,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980902.7968159,READY,False,False,True,,3.14900541305542,,,,,,,center obstacle outside supported cylinder geometry
1787980903.1673317,READY,True,True,False,left,3.1392693519592285,2.1929566860198975,0.05357142857142857,0.10714285714285714,0.49107142857142855,0.4642857142857143,0.5178571428571429,supported obstacle
1787980903.53373,READY,False,False,True,,3.1427230834960938,,,,,,,center obstacle outside supported cylinder geometry
