timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788706580.9921553,88,1,1,0,0,True,0.3,[],0,0.7521719336509705,230.46253204345703,126.5733871459961,0.22019541263580322
1788706581.8235044,89,1,1,0,0,True,0.3,[],0,0.7543272376060486,230.74146270751953,127.22018051147461,0.22106707096099854
1788706582.2812529,90,1,1,0,0,True,0.3,[],0,0.7475008368492126,230.4580307006836,127.4473762512207,0.22018134593963623
1788706582.7219298,91,1,1,0,0,True,0.3,[],0,0.7763686776161194,230.43638610839844,126.76802062988281,0.22011370658874513
1788706583.155567,92,1,1,0,0,True,0.3,[],0,0.8056321740150452,230.84722137451172,127.1259765625,0.2213975667953491
1788706583.5895321,93,1,1,0,0,True,0.3,[],0,0.7119067907333374,231.11627960205078,126.79985046386719,0.2222383737564087
1788706584.023815,94,1,1,0,0,True,0.3,[],0,0.7042554616928101,230.90337371826172,126.8861083984375,0.22157304286956786
1788706584.456799,95,1,1,0,0,True,0.3,[],0,0.8407825827598572,231.06756591796875,127.3762435913086,0.22208614349365235
1788706584.8899562,96,1,1,0,0,True,0.3,[],0,0.7316821217536926,230.89706420898438,127.19763565063477,0.22155332565307617
1788706585.3244286,97,1,1,0,0,True,0.3,[],0,0.7890712022781372,231.0188446044922,127.08063888549805,0.22193388938903807
1788706585.7623255,98,1,1,0,0,True,0.3,[],0,0.7180757522583008,230.96111297607422,127.65229415893555,0.22175347805023193
1788706586.1943316,99,1,1,0,0,True,0.3,[],0,0.7058104276657104,230.61109161376953,126.87288284301758,0.22065966129302977
1788706586.6285944,100,2,2,0,0,True,0.3,[],0,0.21362315118312836,110.55160522460938,33.912506103515625,-0.1545262336730957
1788706586.6285944,100,2,2,0,0,True,0.3,[],1,0.7559073567390442,231.78113555908203,127.13267135620117,0.22431604862213134
1788706587.0632188,101,1,2,0,0,True,0.3,[],0,0.7427716851234436,230.50853729248047,127.15272903442383,0.22033917903900146
1788706587.4977367,102,2,2,0,0,True,0.3,[],0,0.21329523622989655,111.12005233764648,34.011940002441406,-0.15274983644485474
1788706587.4977367,102,2,2,0,0,True,0.3,[],1,0.6781072020530701,231.04095458984375,126.6047248840332,0.22200298309326172
1788706587.9303193,103,1,2,0,0,True,0.3,[],0,0.6489601135253906,230.5486297607422,127.54817962646484,0.22046446800231934
1788706588.3615842,104,1,2,0,0,True,0.3,[],0,0.7263771295547485,230.66228485107422,127.3275375366211,0.22081964015960692
1788706588.794881,105,1,2,0,0,True,0.3,[],0,0.6894820332527161,230.88716888427734,126.79239273071289,0.2215224027633667
1788706589.2296276,106,1,2,0,0,True,0.3,[],0,0.7712410092353821,230.89166259765625,126.93211364746094,0.22153644561767577
1788706589.6638777,107,2,2,0,0,True,0.3,[],0,0.20347003638744354,110.70697784423828,34.19092655181885,-0.15404069423675537
1788706589.6638777,107,2,2,0,0,True,0.3,[],1,0.7709825038909912,230.97601318359375,126.76233291625977,0.22180004119873048
1788706590.0993803,108,2,2,0,0,True,0.3,[],0,0.22635580599308014,110.9373779296875,34.25224781036377,-0.15332069396972656
1788706590.0993803,108,2,2,0,0,True,0.3,[],1,0.7581974267959595,230.8899383544922,126.57941436767578,0.22153105735778808
1788706590.5308528,109,1,2,0,0,True,0.3,[],0,0.7368268966674805,230.78250122070312,127.01654052734375,0.22119531631469727
1788706590.9636002,110,1,2,0,0,True,0.3,[],0,0.7852262258529663,230.81566619873047,126.41820526123047,0.2212989568710327
1788706591.3951905,111,1,2,0,0,True,0.3,[],0,0.7331176400184631,230.56848907470703,127.37742614746094,0.22052652835845948
1788706591.8277388,112,1,2,0,0,True,0.3,[],0,0.7547793984413147,230.7750701904297,126.90534973144531,0.22117209434509277
