timestamp,record_type,run_id,ideal_stop_distance_cm,measured_stop_distance_cm,mode,found,confidence,error_x,bbox_height_norm,bbox_height_threshold,bbox_reached,depth_raw,depth_raw_threshold,depth_reached,stop_reached,base_real,base_active,result
1788705894.5258973,sample,trial_20260906_144454,10.0,,bbox_height,True,0.9580301642417908,0.0013038158416748048,0.2994531631469727,0.36,False,3.3460261821746826,2.05,False,False,True,False,running
1788705895.2949483,sample,trial_20260906_144454,10.0,,bbox_height,True,0.9996672868728638,-0.0003421306610107422,0.32788591384887694,0.36,False,2.9637365341186523,2.05,False,False,True,True,approaching
1788705895.9751756,sample,trial_20260906_144454,10.0,,bbox_height,True,0.9999771118164062,0.001969599723815918,0.3852794329325358,0.36,True,2.714484691619873,2.05,False,True,True,True,approaching
1788705895.9950461,result,trial_20260906_144454,10.0,,bbox_height,True,0.9999771118164062,0.001969599723815918,0.3852794329325358,0.36,True,2.714484691619873,2.05,False,True,True,False,threshold_reached
1788706042.3639562,sample,trial_20260906_144722,10.0,,bbox_height,True,0.27226632833480835,0.003944849967956543,0.21467129389444986,0.36,False,3.450852155685425,2.05,False,False,True,False,running
1788706043.0360785,sample,trial_20260906_144722,10.0,,bbox_height,True,0.582817554473877,0.009138011932373047,0.25897512435913084,0.36,False,3.1339025497436523,2.05,False,False,True,True,approaching
1788706043.698042,sample,trial_20260906_144722,10.0,,bbox_height,True,0.9802241325378418,0.012751150131225585,0.29563716252644856,0.36,False,3.2516589164733887,2.05,False,False,True,True,approaching
1788706044.33075,sample,trial_20260906_144722,10.0,,bbox_height,True,0.9987280964851379,0.026418519020080567,0.35341192881266276,0.36,False,2.7727608680725098,2.05,False,False,True,True,approaching
1788706044.9930477,sample,trial_20260906_144722,10.0,,bbox_height,True,0.9983927607536316,0.053251242637634276,0.43937985102335614,0.36,True,2.352590799331665,2.05,False,True,True,True,approaching
1788706045.0108154,result,trial_20260906_144722,10.0,,bbox_height,True,0.9983927607536316,0.053251242637634276,0.43937985102335614,0.36,True,2.352590799331665,2.05,False,True,True,False,threshold_reached
1788706056.3781903,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.6834964752197266,2.05,False,False,True,False,running
1788706057.034558,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.671013116836548,2.05,False,False,True,False,waiting_for_can
1788706057.68235,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.636070728302002,2.05,False,False,True,False,waiting_for_can
1788706058.3547184,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.6331400871276855,2.05,False,False,True,False,waiting_for_can
1788706059.029417,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.622952699661255,2.05,False,False,True,False,waiting_for_can
1788706059.6762886,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.661301851272583,2.05,False,False,True,False,waiting_for_can
1788706060.3507695,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.570958375930786,2.05,False,False,True,False,waiting_for_can
1788706061.0040593,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.684816360473633,2.05,False,False,True,False,waiting_for_can
1788706061.6585057,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.7378692626953125,2.05,False,False,True,False,waiting_for_can
1788706062.3126144,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.568321704864502,2.05,False,False,True,False,waiting_for_can
1788706062.9661078,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.569443464279175,2.05,False,False,True,False,waiting_for_can
1788706063.6289935,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.6394903659820557,2.05,False,False,True,False,waiting_for_can
1788706064.278673,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.367917776107788,2.05,False,False,True,False,waiting_for_can
1788706064.9342332,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.3303797245025635,2.05,False,False,True,False,waiting_for_can
1788706065.594474,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,3.3583006858825684,2.05,False,False,True,False,waiting_for_can
1788706066.2483363,sample,trial_20260906_144736,10.0,,bbox_height,True,0.3054382801055908,-0.000770115852355957,0.20855474472045898,0.36,False,3.3435022830963135,2.05,False,False,True,False,waiting_for_can
1788706066.908164,sample,trial_20260906_144736,10.0,,bbox_height,True,0.41935065388679504,0.005330729484558106,0.2509716669718424,0.36,False,3.3394932746887207,2.05,False,False,True,True,approaching
1788706067.5885634,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9737696647644043,0.01309809684753418,0.2947472890218099,0.36,False,2.9802865982055664,2.05,False,False,True,True,approaching
1788706068.264212,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9993699789047241,0.02261483669281006,0.34284769694010414,0.36,False,2.6434502601623535,2.05,False,False,True,True,approaching
1788706068.9172335,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9134065508842468,0.04184749126434326,0.4429390589396159,0.36,True,2.0350253582000732,2.05,True,True,True,True,approaching
1788706068.936115,result,trial_20260906_144736,10.0,,bbox_height,True,0.9134065508842468,0.04184749126434326,0.4429390589396159,0.36,True,2.0350253582000732,2.05,True,True,True,False,threshold_reached
1788706073.9513593,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9862444400787354,0.05827848911285401,0.5165329615275065,0.36,True,2.105525255203247,2.05,False,True,True,False,live
1788706074.602741,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9853984117507935,0.0474179744720459,0.495203431447347,0.36,True,1.942270278930664,2.05,True,True,True,False,live
1788706075.2567542,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9869794845581055,0.047355937957763675,0.49570935567220054,0.36,True,1.9486069679260254,2.05,True,True,True,False,live
1788706075.91216,sample,trial_20260906_144736,10.0,,bbox_height,True,0.990532636642456,0.05894007682800293,0.528125540415446,0.36,True,1.9477554559707642,2.05,True,True,True,False,live
1788706076.5869145,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9916519522666931,0.055045461654663085,0.5129351298014323,0.36,True,2.173133373260498,2.05,False,True,True,False,live
1788706077.2427402,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9976722598075867,0.0046023368835449215,0.4554433822631836,0.36,True,2.0040223598480225,2.05,True,True,True,False,live
1788706077.921071,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9754135012626648,0.015284538269042969,0.4442994435628255,0.36,True,2.28701114654541,2.05,False,True,True,False,live
1788706078.5943737,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9983091354370117,0.016782426834106447,0.4553033510843913,0.36,True,2.2300281524658203,2.05,False,True,True,False,live
1788706079.2678638,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9960775971412659,0.015566754341125488,0.4527964274088542,0.36,True,2.21982479095459,2.05,False,True,True,False,live
1788706079.9491935,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9970934391021729,0.013226604461669922,0.45840794245402017,0.36,True,2.210258722305298,2.05,False,True,True,False,live
1788706080.6267405,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9977743029594421,0.015885281562805175,0.4525761604309082,0.36,True,2.2493889331817627,2.05,False,True,True,False,live
1788706081.2816854,sample,trial_20260906_144736,10.0,,bbox_height,True,0.994929850101471,0.01346137523651123,0.45937528610229494,0.36,True,2.2343859672546387,2.05,False,True,True,False,live
1788706081.9323316,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9956175684928894,0.014476609230041505,0.4558254241943359,0.36,True,2.2086901664733887,2.05,False,True,True,False,live
1788706082.6039357,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9970014691352844,0.013407540321350098,0.4614420255025228,0.36,True,2.185424566268921,2.05,False,True,True,False,live
1788706083.2799418,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9941346645355225,0.015118122100830078,0.4533235232035319,0.36,True,2.1769752502441406,2.05,False,True,True,False,live
1788706083.955822,sample,trial_20260906_144736,10.0,,bbox_height,True,0.999313473701477,0.01900649070739746,0.3362459182739258,0.36,False,2.7778196334838867,2.05,False,False,True,False,live
1788706084.6309745,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9998551607131958,0.0167830228805542,0.3391474723815918,0.36,False,2.9446065425872803,2.05,False,False,True,False,live
1788706085.3011148,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999001026153564,0.015767884254455567,0.3389363924662272,0.36,False,2.997932195663452,2.05,False,False,True,False,live
1788706085.956236,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999083280563354,0.016962981224060057,0.34010896682739256,0.36,False,3.088102340698242,2.05,False,False,True,False,live
1788706086.624355,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999004602432251,0.016397523880004882,0.3437607447306315,0.36,False,3.167858123779297,2.05,False,False,True,False,live
1788706087.278319,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9998996257781982,0.015717601776123045,0.34160938262939455,0.36,False,3.075079917907715,2.05,False,False,True,False,live
1788706087.9316006,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999158382415771,0.01639132499694824,0.3437279383341471,0.36,False,3.0064697265625,2.05,False,False,True,False,live
1788706088.607358,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999057054519653,0.01738147735595703,0.34276116689046227,0.36,False,3.146897315979004,2.05,False,False,True,False,live
1788706089.2837799,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9998817443847656,0.016939783096313478,0.3408555348714193,0.36,False,3.0678093433380127,2.05,False,False,True,False,live
1788706089.9600556,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9998859167098999,0.016120076179504395,0.34106101989746096,0.36,False,3.0071232318878174,2.05,False,False,True,False,live
1788706090.6420622,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999134540557861,0.01621677875518799,0.3443290710449219,0.36,False,3.0394206047058105,2.05,False,False,True,False,live
1788706091.3219836,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9998880624771118,0.016879701614379884,0.345827579498291,0.36,False,3.03013014793396,2.05,False,False,True,False,live
1788706091.998584,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9999107122421265,-0.0010750293731689453,0.35796133677164715,0.36,False,2.4536402225494385,2.05,False,False,True,False,live
1788706092.6533747,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9852004051208496,-0.014840435981750489,0.38865318298339846,0.36,True,2.1903719902038574,2.05,False,True,True,False,live
1788706093.3078127,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9947900176048279,-0.015368938446044922,0.39108126958211265,0.36,True,2.167886972427368,2.05,False,True,True,False,live
1788706093.9608593,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9923415184020996,-0.015540194511413575,0.3866000175476074,0.36,True,2.280205488204956,2.05,False,True,True,False,live
1788706094.5498235,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9969186782836914,-0.015116119384765625,0.3830834070841471,0.36,True,2.197512626647949,2.05,False,True,True,False,live
1788706095.199118,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9951230883598328,-0.016430425643920898,0.3886371930440267,0.36,True,2.155951976776123,2.05,False,True,True,False,live
1788706095.8610148,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9935992956161499,-0.015219807624816895,0.38587611516316733,0.36,True,2.099287509918213,2.05,False,True,True,False,live
1788706096.5358553,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9935243129730225,-0.015672707557678224,0.3831590334574381,0.36,True,2.126054048538208,2.05,False,True,True,False,live
1788706097.1941757,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9954082369804382,-0.01479957103729248,0.383725643157959,0.36,True,2.066316843032837,2.05,False,True,True,False,live
1788706097.8586395,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9952906966209412,-0.01506040096282959,0.38775847752889,0.36,True,2.0679540634155273,2.05,False,True,True,False,live
1788706098.511094,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9948302507400513,-0.015379834175109863,0.38271894454956057,0.36,True,2.0706610679626465,2.05,False,True,True,False,live
1788706099.1866262,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9940080642700195,-0.014567732810974121,0.37974526087443033,0.36,True,2.0266759395599365,2.05,True,True,True,False,live
1788706099.856274,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9945412874221802,-0.014432239532470702,0.38387444814046223,0.36,True,2.056061029434204,2.05,False,True,True,False,live
1788706100.5217,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9939846992492676,-0.015264320373535156,0.3807581901550293,0.36,True,2.064913511276245,2.05,False,True,True,False,live
1788706101.1717193,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9966625571250916,-0.015034127235412597,0.38266003926595055,0.36,True,2.122328758239746,2.05,False,True,True,False,live
1788706101.8257072,sample,trial_20260906_144736,10.0,,bbox_height,True,0.996292769908905,-0.015769219398498534,0.3817448933919271,0.36,True,2.0229082107543945,2.05,True,True,True,False,live
1788706102.4772935,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9962564706802368,-0.014920520782470702,0.38106584548950195,0.36,True,2.1357650756835938,2.05,False,True,True,False,live
1788706103.115209,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9956769347190857,-0.014541912078857421,0.3802541097005208,0.36,True,2.13950252532959,2.05,False,True,True,False,live
1788706103.790366,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9928091764450073,-0.015570545196533203,0.3853565851847331,0.36,True,2.1583261489868164,2.05,False,True,True,False,live
1788706104.4673002,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9897017478942871,-0.015128517150878906,0.38199748992919924,0.36,True,2.0170676708221436,2.05,True,True,True,False,live
1788706105.1206112,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9842002391815186,-0.016214728355407715,0.3857000986735026,0.36,True,2.148350954055786,2.05,False,True,True,False,live
1788706105.7744558,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9880734086036682,-0.01610386371612549,0.3845789909362793,0.36,True,2.0858633518218994,2.05,False,True,True,False,live
1788706106.4526365,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9849996566772461,-0.016193318367004394,0.3800205230712891,0.36,True,2.0979602336883545,2.05,False,True,True,False,live
1788706107.129603,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9886572957038879,-0.015487957000732421,0.37548920313517253,0.36,True,2.2116286754608154,2.05,False,True,True,False,live
1788706107.7874951,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9779466986656189,-0.017441511154174805,0.3677271207173665,0.36,True,1.8926879167556763,2.05,True,True,True,False,live
1788706108.4625916,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6083032488822937,-0.017073917388916015,0.24916845957438152,0.36,False,1.378312349319458,2.05,True,False,True,False,live
1788706109.1196384,sample,trial_20260906_144736,10.0,,bbox_height,True,0.39303550124168396,-0.011618685722351075,0.22545782725016275,0.36,False,1.4982147216796875,2.05,True,False,True,False,live
1788706109.7728105,sample,trial_20260906_144736,10.0,,bbox_height,True,0.3005658686161041,-0.009795665740966797,0.2360932985941569,0.36,False,1.4642716646194458,2.05,True,False,True,False,live
1788706110.4490108,sample,trial_20260906_144736,10.0,,bbox_height,True,0.8534248471260071,-0.0055598258972167965,0.3005777994791667,0.36,False,1.447468638420105,2.05,True,False,True,False,live
1788706111.1229174,sample,trial_20260906_144736,10.0,,bbox_height,True,0.37410444021224976,-0.0005011081695556641,0.2974374771118164,0.36,False,1.514712929725647,2.05,True,False,True,False,live
1788706111.7996335,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.594867467880249,2.05,True,False,True,False,live
1788706112.4768066,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7430537939071655,2.05,True,False,True,False,live
1788706113.1530235,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7544044256210327,2.05,True,False,True,False,live
1788706113.8260362,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6685481071472168,2.05,True,False,True,False,live
1788706114.4675682,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7176862955093384,2.05,True,False,True,False,live
1788706115.1216068,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.726619005203247,2.05,True,False,True,False,live
1788706115.7706296,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.747048258781433,2.05,True,False,True,False,live
1788706116.444787,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7560956478118896,2.05,True,False,True,False,live
1788706117.094917,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.780300259590149,2.05,True,False,True,False,live
1788706117.7436874,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7286124229431152,2.05,True,False,True,False,live
1788706118.4184728,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8719208240509033,2.05,True,False,True,False,live
