timestamp,video_elapsed_seconds,state,subphase,target,state_elapsed_seconds,state_timeout_seconds,transition_event,transition_reason,base_active,base_label,base_direction,base_requested_speed,base_effective_speed,target_found,confidence,error_x,bbox_height_norm,target_distance,raw_yaw_deg,yaw_control_error_deg,yaw_target_deg,depth_mean,depth_min,depth_max,completed_pickups,grabbed,retry_count,camera_available,depth_available,paused,stop_requested,last_error
1788744078.0572326,0.040604591369628906,ALIGNING,observe,bin,0.020619630813598633,,,,False,stop,stop,0.0,0.0,True,1.0,-0.042632007598876955,0.07036298116048177,1.4179546422432783,-8.542363517325118,,,,,,0,True,0,True,False,False,False,
1788744078.400796,0.3434622287750244,APPROACHING,approach_bin_forward,bin,0.2864100933074951,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.04299271106719971,0.07126760482788086,1.4150054384011206,-5.308197318666183,,,,,,0,True,0,True,False,False,False,
1788744078.7027965,0.6500599384307861,APPROACHING,approach_bin_forward,bin,0.5884227752685547,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.04308850765228271,0.07586294809977213,1.326950007209327,-7.9413754425296705,,,,,,0,True,0,True,False,False,False,
1788744079.0094411,0.9544775485992432,APPROACHING,approach_bin_forward,bin,0.8950996398925781,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.040985631942749026,0.08377345403035481,1.2206561322927514,-4.652225323695846,,,,,,0,True,0,True,False,False,False,
1788744079.3138611,1.259678602218628,APPROACHING,approach_bin_forward,bin,1.199481725692749,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.03383970260620117,0.09203685124715169,1.0913683295557386,-7.247178512861479,,,,,,0,True,0,True,False,False,False,
1788744079.6188025,1.5656731128692627,APPROACHING,approach_bin_forward,bin,1.5044140815734863,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.030842161178588866,0.09961668650309245,1.0028854789188735,-8.547136119327458,,,,,,0,True,0,True,False,False,False,
1788744079.9249372,1.8707537651062012,APPROACHING,approach_bin_forward,bin,1.8105535507202148,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.029169750213623048,0.11216513315836589,0.894523902567768,-6.060720279379061,,,,,,0,True,0,True,False,False,False,
1788744080.2301197,2.1745173931121826,APPROACHING,approach_bin_forward,bin,2.115788698196411,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.028228235244750977,0.12519957224527994,0.77995802975852,-4.514854543421559,,,,,,0,True,0,True,False,False,False,
1788744080.533896,2.4808714389801025,APPROACHING,approach_bin_forward,bin,2.419577121734619,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.022863602638244628,0.13922977447509766,0.697746230962631,-4.747340945432208,,,,,,0,True,0,True,False,False,False,
1788744080.840236,2.79181170463562,APPROACHING,approach_bin_forward,bin,2.725893497467041,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,-0.0116973876953125,0.16221173604329428,0.5874241263760296,-3.4709522873555394,,,,,,0,True,0,True,False,False,False,
1788744081.150885,3.0981531143188477,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.06190967559814453,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744081.4574928,3.4025583267211914,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.3685181140899658,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744081.761938,3.705833673477173,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.6730005741119385,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744082.0652103,4.00846004486084,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.9762496948242188,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744082.367774,4.313559055328369,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.278824806213379,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744082.6729085,4.616389274597168,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.583963394165039,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744082.9756873,4.918222188949585,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.8867104053497314,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744083.2775338,5.220656871795654,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,2.18855357170105,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744083.5799885,5.52690315246582,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,2.49100923538208,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
1788744083.8862338,5.831037759780884,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,2.797257661819458,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,-0.0007651805877685547,0.18254750569661457,0.5014926957410883,-3.9479826114350773,,,,,,0,True,0,True,False,False,False,
