timestamp,video_elapsed_seconds,state,subphase,target,state_elapsed_seconds,state_timeout_seconds,transition_event,transition_reason,base_active,base_label,base_direction,base_requested_speed,base_effective_speed,target_found,confidence,error_x,bbox_height_norm,target_distance,raw_yaw_deg,yaw_control_error_deg,yaw_target_deg,depth_mean,depth_min,depth_max,completed_pickups,grabbed,retry_count,camera_available,depth_available,paused,stop_requested,last_error
1788743922.6130533,0.0419468879699707,ALIGNING,observe,bin,0.028782367706298828,,,,False,stop,stop,0.0,0.0,True,1.0,0.027237200736999513,0.06278778711954752,1.5730347429854663,18.609332715782013,,,,,,0,True,0,True,False,False,False,
1788743922.9342022,0.344592809677124,APPROACHING,approach_bin_forward,bin,0.2854132652282715,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.028310275077819823,0.06688432693481446,1.5454235384284845,-14.993349065197492,,,,,,0,True,0,True,False,False,False,
1788743923.2367454,0.6476116180419922,APPROACHING,approach_bin_forward,bin,0.5880191326141357,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.0327852725982666,0.06684919993082682,1.4628984635447675,13.829883195421571,,,,,,0,True,0,True,False,False,False,
1788743923.5397098,0.9527676105499268,APPROACHING,approach_bin_forward,bin,0.8909561634063721,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.04459371566772461,0.07529331843058268,1.3413828898028306,-5.908732492174745,,,,,,0,True,0,True,False,False,False,
1788743923.84497,1.2589876651763916,APPROACHING,approach_bin_forward,bin,1.1961987018585205,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.04971039295196533,0.0755615234375,1.3512723698514346,-4.847921527271571,,,,,,0,True,0,True,False,False,False,
1788743924.1519103,1.5645699501037598,APPROACHING,approach_bin_forward,bin,1.5031306743621826,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.07426440715789795,0.0884259541829427,1.1594168271838836,-7.829330287132624,,,,,,0,True,0,True,False,False,False,
1788743924.4567397,1.8701250553131104,APPROACHING,approach_bin_forward,bin,1.8079643249511719,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.09058241844177246,0.09238859812418619,1.0667448850924448,-9.466502368217164,,,,,,0,True,0,True,False,False,False,
1788743924.7622855,2.179542064666748,APPROACHING,approach_bin_steer,bin,2.1135222911834717,15.0,TARGET_ALIGNED,,True,approach_bin_steer,right,0.15,0.15,True,1.0,0.10645265579223633,0.10398635864257813,0.9561721121354673,-12.87121668611897,,,,,,0,True,0,True,False,False,False,
1788743925.0716598,2.498591184616089,APPROACHING,approach_bin_forward,bin,2.4367780685424805,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.10024354457855225,0.10637327829996744,0.9612211876853577,-10.464322658732952,,,,,,0,True,0,True,False,False,False,
1788743925.390974,2.8050785064697266,APPROACHING,approach_bin_forward,bin,2.742211103439331,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.08153581619262695,0.11317303975423178,0.8879897311371932,-14.299349447208908,,,,,,0,True,0,True,False,False,False,
1788743925.6973202,3.10910964012146,APPROACHING,approach_bin_forward,bin,3.0485544204711914,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.09429984092712403,0.12523943583170574,0.8020764467364451,-12.199873237971058,,,,,,0,True,0,True,False,False,False,
1788743926.001309,3.4126927852630615,APPROACHING,approach_bin_steer,bin,3.3525705337524414,15.0,TARGET_ALIGNED,,True,approach_bin_steer,right,0.15,0.15,True,1.0,0.10858893394470215,0.1369762420654297,0.7177490765521197,-13.039539254766904,,,,,,0,True,0,True,False,False,False,
1788743926.3048162,3.718395233154297,APPROACHING,approach_bin_forward,bin,3.65602445602417,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.08766713142395019,0.1386297861735026,0.7199074784523447,-14.094886576302414,,,,,,0,True,0,True,False,False,False,
1788743926.6108701,4.02353310585022,APPROACHING,approach_bin_forward,bin,3.96209979057312,15.0,TARGET_ALIGNED,,True,approach_bin_forward,forward,0.6,0.6,True,1.0,0.09234709739685058,0.1541477839152018,0.6487750097462152,-14.538829389724162,,,,,,0,True,0,True,False,False,False,
1788743926.9157178,4.332130432128906,FINAL_VERIFY,align_bin,bin,0.12885761260986328,,TARGET_REACHED,,True,align_bin,right,0.15,0.15,True,1.0,0.114955735206604,0.17761980692545573,0.5629042485937109,-15.963293002278567,,,,,,0,True,0,True,False,False,False,
1788743927.2244,4.639214992523193,FINAL_VERIFY,align_bin,bin,0.43758177757263184,,TARGET_REACHED,,True,align_bin,right,0.15,0.15,True,1.0,0.09443004131317138,0.17857958475748698,0.5596155506615025,-16.723989168821657,,,,,,0,True,0,True,False,False,False,
1788743927.5313334,4.942686080932617,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.12824630737304688,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743927.8348753,5.245268821716309,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.43182826042175293,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743928.1374495,5.546330213546753,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,0.7343645095825195,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743928.4384632,5.848413467407227,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.035376787185669,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743928.7405312,6.150132894515991,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.3374478816986084,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743929.04234,6.451916933059692,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.6392617225646973,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743929.344076,6.7547767162323,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,1.9409961700439453,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743929.6468763,7.0561041831970215,BIN_SIDE_DOCKING,arm_pose:side_view_grabbing,bin,2.2437961101531982,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743929.948205,7.3618385791778564,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,2.5451154708862305,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743930.253976,7.665363550186157,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,2.8508822917938232,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743930.5583003,7.969441890716553,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,3.1552581787109375,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743930.8616116,8.273919105529785,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,3.4585399627685547,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743931.1661305,8.575962781906128,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,3.7631077766418457,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743931.4681911,8.879818677902222,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,4.065153360366821,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743931.7719426,9.180219888687134,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,4.368858814239502,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743932.0724149,9.48179817199707,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,4.669338703155518,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743932.374033,9.785150051116943,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,4.970953941345215,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743932.6773589,10.087883949279785,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,5.27428126335144,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743932.9800024,10.391465187072754,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,5.576919794082642,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743933.283618,10.694938659667969,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,5.880541563034058,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743933.586889,10.99984335899353,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,6.183814764022827,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743933.8921833,11.301406621932983,BIN_SIDE_DOCKING,arm_wait:side_view_grabbing,bin,6.489158630371094,999.0,SIDE_DOCK_REQUIRED,,False,stop,stop,0.0,0.0,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743934.1936533,11.609089612960815,BIN_SIDE_DOCKING,side_entry_turn,bin,6.7906270027160645,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743934.5013165,11.910726547241211,BIN_SIDE_DOCKING,side_entry_turn,bin,7.0982818603515625,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743934.8028507,12.2114737033844,BIN_SIDE_DOCKING,side_entry_turn,bin,7.399783372879028,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743935.1036017,12.51194977760315,BIN_SIDE_DOCKING,side_entry_turn,bin,7.700517416000366,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743935.4040904,12.81595516204834,BIN_SIDE_DOCKING,side_entry_turn,bin,8.001006364822388,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743935.708156,13.120352029800415,BIN_SIDE_DOCKING,side_entry_turn,bin,8.305080890655518,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743936.0125196,13.423975944519043,BIN_SIDE_DOCKING,side_entry_turn,bin,8.6094491481781,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743936.316145,13.726195812225342,BIN_SIDE_DOCKING,side_entry_turn,bin,8.91306734085083,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743936.618406,14.028255701065063,BIN_SIDE_DOCKING,side_entry_turn,bin,9.215332746505737,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743936.9204757,14.331748723983765,BIN_SIDE_DOCKING,side_entry_turn,bin,9.517401933670044,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743937.2239444,14.634567737579346,BIN_SIDE_DOCKING,side_entry_turn,bin,9.820910215377808,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743937.5268276,14.936900854110718,BIN_SIDE_DOCKING,side_entry_turn,bin,10.123807191848755,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743937.8290396,15.239269018173218,BIN_SIDE_DOCKING,side_entry_turn,bin,10.425955295562744,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743938.1313984,15.542104721069336,BIN_SIDE_DOCKING,side_entry_turn,bin,10.728307485580444,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743938.4343064,15.843747615814209,BIN_SIDE_DOCKING,side_entry_turn,bin,11.031260013580322,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743938.735866,16.144802808761597,BIN_SIDE_DOCKING,side_entry_turn,bin,11.332782506942749,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743939.036987,16.44700789451599,BIN_SIDE_DOCKING,side_entry_turn,bin,11.63391399383545,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743939.339187,16.74953055381775,BIN_SIDE_DOCKING,side_entry_turn,bin,11.9361093044281,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
1788743939.6417527,17.05306577682495,BIN_SIDE_DOCKING,side_entry_turn,bin,12.238679885864258,999.0,SIDE_DOCK_REQUIRED,,True,exp2_side_entry_turn,left,0.15,0.15,True,1.0,0.06955797672271728,0.18045279184977214,0.5564060596212177,-16.414579836894735,,,,,,0,True,0,True,False,False,False,
