timestamp,frame_index,detection_count,maximum_visible_cans,mapped_this_frame,known_can_count,show_vague_map,merge_radius_m,known_cans_json,detection_index,confidence,center_x,center_y,error_x
1788708893.0673513,0,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9830037951469421, ""last_seen_at"": 1788708892.7705069, ""observations"": 1, ""position"": {""x_m"": -0.03363497359781106, ""y_m"": 0.23737181896600573}}]",0,0.9830037951469421,116.98680877685547,134.31548690795898,-0.13441622257232666
1788708893.893197,1,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9860173463821411, ""last_seen_at"": 1788708893.846033, ""observations"": 2, ""position"": {""x_m"": -0.03411015439350097, ""y_m"": 0.2402754272799028}}]",0,0.9860173463821411,116.82976531982422,134.22483444213867,-0.13490698337554932
1788708894.3500345,2,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9860173463821411, ""last_seen_at"": 1788708894.3074722, ""observations"": 3, ""position"": {""x_m"": -0.033744689523216145, ""y_m"": 0.23851601930410396}}]",0,0.9609882831573486,117.34983825683594,135.63309478759766,-0.13328175544738768
1788708894.7916086,3,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9860173463821411, ""last_seen_at"": 1788708894.7563968, ""observations"": 4, ""position"": {""x_m"": -0.03340297009755226, ""y_m"": 0.2357851743788337}}]",0,0.9853278994560242,116.81765747070312,134.65414428710938,-0.13494482040405273
1788708895.2247152,4,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9860173463821411, ""last_seen_at"": 1788708895.1922204, ""observations"": 5, ""position"": {""x_m"": -0.033456005980241905, ""y_m"": 0.23619406367777276}}]",0,0.9850141406059265,117.02672958374023,134.18515396118164,-0.13429147005081177
1788708895.658938,5,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9860173463821411, ""last_seen_at"": 1788708895.6279874, ""observations"": 6, ""position"": {""x_m"": -0.033587990845267694, ""y_m"": 0.23672990954982517}}]",0,0.9829055070877075,116.5811538696289,134.67251586914062,-0.13568389415740967
1788708896.0906937,6,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9874961376190186, ""last_seen_at"": 1788708896.0601273, ""observations"": 7, ""position"": {""x_m"": -0.03367800174497744, ""y_m"": 0.23728815642867657}}]",0,0.9874961376190186,116.83701705932617,133.93901443481445,-0.1348843216896057
1788708896.5259256,7,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9874961376190186, ""last_seen_at"": 1788708896.493122, ""observations"": 8, ""position"": {""x_m"": -0.03344616476701641, ""y_m"": 0.23585701218259783}}]",0,0.9835337996482849,117.22227478027344,134.18338012695312,-0.1336803913116455
1788708896.9607995,8,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9874961376190186, ""last_seen_at"": 1788708896.928582, ""observations"": 9, ""position"": {""x_m"": -0.03352169375459601, ""y_m"": 0.2363755300757422}}]",0,0.984017014503479,116.93158340454102,135.2637710571289,-0.13458880186080932
1788708897.3949304,9,1,1,1,1,True,0.3,"[{""can_id"": 1, ""confidence"": 0.9874961376190186, ""last_seen_at"": 1788708897.3628716, ""observations"": 10, ""position"": {""x_m"": -0.0333695020894231, ""y_m"": 0.23532115107511037}}]",0,0.9800339937210083,116.9868049621582,134.23857498168945,-0.13441623449325563
