timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787990903.0413518,CRUISING,CLEAR,False,False,False,,4.1142120361328125,,,,2.934751510620117,,,,center path clear
1787990903.3002422,CRUISING,CLEAR,False,False,False,,3.9311351776123047,,,,2.9360389709472656,,,,center path clear
1787990903.5497882,CRUISING,CLEAR,False,False,False,,3.99037766456604,,,,2.949341297149658,,,,center path clear
1787990903.7902884,CRUISING,CLEAR,False,False,False,,3.992361545562744,,,,2.887803077697754,,,,center path clear
1787990904.0320718,CRUISING,CLEAR,False,False,False,,4.03729772567749,,,,2.9234423637390137,,,,center path clear
1787990904.2731545,CRUISING,CLEAR,False,False,False,,3.883469581604004,,,,2.9269180297851562,,,,center path clear
1787990904.5120187,CRUISING,CLEAR,False,False,False,,3.9357385635375977,,,,2.9047815799713135,,,,center path clear
1787990904.7477217,CRUISING,CLEAR,False,False,False,,3.93332576751709,,,,2.909618854522705,,,,center path clear
1787990904.983419,CRUISING,CLEAR,False,False,False,,3.943094491958618,,,,2.8968169689178467,,,,center path clear
1787990905.2198126,CRUISING,CLEAR,False,False,False,,3.926819086074829,,,,2.905961751937866,,,,center path clear
1787990905.4556856,CRUISING,CLEAR,False,False,False,,3.8847713470458984,,,,2.855480670928955,,,,center path clear
1787990905.696398,CRUISING,CLEAR,False,False,False,,3.758441686630249,,,,2.8597655296325684,,,,center path clear
1787990905.9337313,CRUISING,CANDIDATE,True,True,False,left,3.5174460411071777,2.3313214778900146,0.044642857142857144,0.08035714285714286,2.8362936973571777,0.6294642857142857,0.6071428571428571,0.6517857142857143,center bbox awaiting confirmation
1787990906.1954062,CRUISING,CANDIDATE,True,True,False,left,3.5251216888427734,2.207869529724121,0.05357142857142857,0.10714285714285714,2.814647674560547,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990906.4379842,CRUISING,CANDIDATE,True,True,False,left,3.4968338012695312,2.1619982719421387,0.05357142857142857,0.16071428571428573,2.6418724060058594,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990906.6796782,CRUISING,CANDIDATE,True,True,False,left,3.671630859375,2.3162648677825928,0.044642857142857144,0.03571428571428571,2.8941891193389893,0.6383928571428571,0.6160714285714286,0.6607142857142857,center bbox awaiting confirmation
1787990906.9262993,CRUISING,CANDIDATE,True,True,False,left,3.629744052886963,2.2895634174346924,0.05357142857142857,0.08928571428571429,2.8667380809783936,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990907.168418,CRUISING,CANDIDATE,True,True,False,left,3.572868824005127,2.209049940109253,0.05357142857142857,0.14285714285714285,2.7740259170532227,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990907.4098618,CRUISING,CANDIDATE,True,True,False,left,3.669912815093994,2.273040533065796,0.05357142857142857,0.09821428571428571,2.8397340774536133,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990907.6522853,CRUISING,CANDIDATE,True,True,False,left,3.6116843223571777,2.241487503051758,0.05357142857142857,0.125,2.7862608432769775,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990907.895039,CRUISING,CANDIDATE,True,True,False,left,3.6872448921203613,2.2888357639312744,0.05357142857142857,0.08928571428571429,2.8353896141052246,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990908.141115,CRUISING,CANDIDATE,True,True,False,left,3.592358350753784,2.2455077171325684,0.05357142857142857,0.125,2.8044545650482178,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990908.3835597,CRUISING,CANDIDATE,True,True,False,left,3.5240073204040527,2.1917428970336914,0.05357142857142857,0.11607142857142858,2.843719482421875,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990908.6261516,CRUISING,CANDIDATE,True,True,False,left,3.708621025085449,2.283953905105591,0.044642857142857144,0.044642857142857144,2.869718313217163,0.6383928571428571,0.6160714285714286,0.6607142857142857,center bbox awaiting confirmation
1787990908.8722775,CRUISING,CANDIDATE,True,True,False,left,3.5564866065979004,2.22444486618042,0.05357142857142857,0.125,2.8107001781463623,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990909.1143446,CRUISING,CANDIDATE,True,True,False,left,3.496716022491455,2.141538143157959,0.05357142857142857,0.15178571428571427,2.647263526916504,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990909.3613443,CRUISING,CANDIDATE,True,True,False,left,3.5077991485595703,2.220992088317871,0.05357142857142857,0.125,2.729572296142578,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990909.4708467,TURN_TO_TANGENT,CANDIDATE,True,True,False,left,3.5627284049987793,2.200226306915283,0.05357142857142857,0.14285714285714285,2.667797803878784,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990909.6735082,TURN_TO_TANGENT,CANDIDATE,True,True,False,left,3.4129526615142822,2.165724754333496,0.05357142857142857,0.16071428571428573,2.751429557800293,0.6339285714285714,0.6071428571428571,0.6607142857142857,center bbox awaiting confirmation
1787990909.9113834,TURN_TO_TANGENT,OBSTACLE,True,False,False,left,3.5548558235168457,2.2323596477508545,0.05357142857142857,0.11607142857142858,2.8280410766601562,0.6517857142857143,0.625,0.6785714285714286,bbox outside center corridor
1787990910.1486847,TURN_TO_TANGENT,CANDIDATE,True,True,False,right,3.652790069580078,2.3464419841766357,0.03571428571428571,0.026785714285714284,2.688986301422119,0.4732142857142857,0.45535714285714285,0.49107142857142855,center bbox awaiting confirmation
1787990910.390333,TURN_TO_TANGENT,CANDIDATE,True,True,False,right,3.5160789489746094,1.999696969985962,0.5892857142857143,0.32142857142857145,2.328336238861084,0.42857142857142855,0.13392857142857142,0.7232142857142857,center bbox awaiting confirmation
1787990910.629865,TURN_TO_TANGENT,CLEAR,False,False,False,,3.8022851943969727,,,,2.852558135986328,,,,center path clear
1787990910.8720315,TURN_TO_TANGENT,CLEAR,False,False,False,,3.7344024181365967,,,,2.8103444576263428,,,,center path clear
1787990911.1137326,TURN_TO_TANGENT,OBSTACLE,True,False,False,left,3.8297178745269775,2.3762450218200684,0.03571428571428571,0.026785714285714284,2.8470520973205566,0.7678571428571429,0.75,0.7857142857142857,bbox outside center corridor
1787990911.2430098,OFFSET_OUT,CANDIDATE,True,True,False,left,3.5163800716400146,2.1172428131103516,0.35714285714285715,0.22321428571428573,2.4654767513275146,0.625,0.44642857142857145,0.8035714285714286,center bbox awaiting confirmation
1787990911.4494731,OFFSET_OUT,CANDIDATE,True,True,False,left,3.4239864349365234,2.1475963592529297,0.2767857142857143,0.19642857142857142,2.567211627960205,0.6741071428571429,0.5357142857142857,0.8125,center bbox awaiting confirmation
1787990911.6874437,OFFSET_OUT,CANDIDATE,True,True,False,left,3.4977312088012695,2.160590887069702,0.35714285714285715,0.19642857142857142,2.522892713546753,0.6339285714285714,0.45535714285714285,0.8125,center bbox awaiting confirmation
1787990911.9288802,OFFSET_OUT,OBSTACLE,True,False,False,right,3.6754746437072754,2.1741695404052734,0.10714285714285714,0.0625,2.7512047290802,0.16071428571428573,0.10714285714285714,0.21428571428571427,bbox outside center corridor
1787990912.1683254,OFFSET_OUT,CANDIDATE,True,True,False,left,3.2141499519348145,1.986085295677185,0.2857142857142857,0.2767857142857143,2.4955806732177734,0.6875,0.5446428571428571,0.8303571428571429,center bbox awaiting confirmation
