timestamp,state,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,reason
1787978698.0536418,CRUISING,True,True,False,left,3.222202777862549,1.9317800998687744,0.14285714285714285,0.30357142857142855,supported obstacle
1787978698.1329784,TURN_TO_TANGENT,True,True,False,left,3.221843719482422,1.9034857749938965,0.14285714285714285,0.30357142857142855,supported obstacle
1787978698.510808,TURN_TO_TANGENT,True,True,False,left,3.238952159881592,1.9357082843780518,0.15178571428571427,0.30357142857142855,supported obstacle
1787978698.8874726,TURN_TO_TANGENT,True,True,False,left,3.209883213043213,1.9303016662597656,0.14285714285714285,0.29464285714285715,supported obstacle
1787978699.2587428,TURN_TO_TANGENT,True,True,False,left,3.2201695442199707,1.938664197921753,0.14285714285714285,0.32142857142857145,supported obstacle
1787978699.6298878,TURN_TO_TANGENT,True,True,False,left,3.202800750732422,1.8979628086090088,0.14285714285714285,0.32142857142857145,supported obstacle
1787978699.997953,TURN_TO_TANGENT,True,True,False,left,3.219898223876953,1.9158105850219727,0.14285714285714285,0.30357142857142855,supported obstacle
1787978700.3652692,TURN_TO_TANGENT,True,True,False,left,3.2053825855255127,1.9226497411727905,0.14285714285714285,0.32142857142857145,supported obstacle
1787978700.736301,TURN_TO_TANGENT,True,True,False,left,3.219329357147217,1.896817684173584,0.14285714285714285,0.3125,supported obstacle
1787978701.1040733,TURN_TO_TANGENT,True,True,False,left,3.2236576080322266,1.9422688484191895,0.14285714285714285,0.32142857142857145,supported obstacle
