timestamp,state,status,detected,path_blocked,unsafe,selected_side,background_depth,obstacle_depth,width_norm,height_norm,center_depth,center_x_norm,bbox_left_norm,bbox_right_norm,reason
1787991207.360004,CRUISING,CLEAR,False,False,False,,3.786590337753296,,,,2.8909010887145996,,,,center path clear
1787991207.6213396,CRUISING,CLEAR,False,False,False,,3.777461051940918,,,,2.8685789108276367,,,,center path clear
1787991207.8716638,CRUISING,CLEAR,False,False,False,,3.8005595207214355,,,,2.8587512969970703,,,,center path clear
1787991208.1143446,CRUISING,CLEAR,False,False,False,,3.7984671592712402,,,,2.871220111846924,,,,center path clear
1787991208.354247,CRUISING,CLEAR,False,False,False,,3.726785898208618,,,,2.8742637634277344,,,,center path clear
1787991208.5954661,CRUISING,CLEAR,False,False,False,,3.720032215118408,,,,2.885877847671509,,,,center path clear
1787991208.839811,CRUISING,CLEAR,False,False,False,,3.740176200866699,,,,2.926358938217163,,,,center path clear
1787991209.0768063,CRUISING,CLEAR,False,False,False,,3.8225951194763184,,,,2.9393959045410156,,,,center path clear
1787991209.3129475,CRUISING,CLEAR,False,False,False,,3.876284599304199,,,,2.9530351161956787,,,,center path clear
1787991209.5483446,CRUISING,CLEAR,False,False,False,,3.7649052143096924,,,,2.8719592094421387,,,,center path clear
1787991209.7841341,CRUISING,CLEAR,False,False,False,,3.7299163341522217,,,,2.8957176208496094,,,,center path clear
1787991210.0257616,CRUISING,CLEAR,False,False,False,,3.733067035675049,,,,2.9059855937957764,,,,center path clear
1787991210.2623022,CRUISING,CLEAR,False,False,False,,3.7893788814544678,,,,2.810304880142212,,,,center path clear
1787991210.501157,CRUISING,CANDIDATE,True,True,False,left,3.5896387100219727,2.2979612350463867,0.044642857142857144,0.03571428571428571,2.770214796066284,0.53125,0.5089285714285714,0.5535714285714286,center bbox awaiting confirmation
1787991210.7614925,CRUISING,CLEAR,False,False,False,,3.6719846725463867,,,,2.829986572265625,,,,center path clear
1787991211.017366,CRUISING,CLEAR,False,False,False,,3.6539437770843506,,,,2.7979416847229004,,,,center path clear
